날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-10-11,10,6,0.024,0.018,0.4,0.004
2017-10-12,21,13,0.013,0.023,0.5,0.004
2017-10-13,25,16,0.016,0.024,0.5,0.005
2017-10-14,19,11,0.024,0.023,0.5,0.005
2017-10-15,19,11,0.026,0.022,0.5,0.005
2017-10-16,29,17,0.021,0.024,0.5,0.005
2017-10-17,32,17,0.018,0.029,0.6,0.005
2017-10-18,21,9,0.022,0.023,0.5,0.004
2017-10-19,16,10,0.025,0.022,0.4,0.004
2017-10-20,30,16,0.02,0.028,0.5,0.005
2017-10-21,35,22,0.02,0.028,0.5,0.005
2017-10-22,20,12,0.031,0.021,0.3,0.004
2017-10-23,23,11,0.028,0.022,0.3,0.004
2017-10-24,25,13,0.02,0.025,0.3,0.004
2017-10-25,47,23,0.026,0.033,0.7,0.005
2017-10-26,47,28,0.019,0.035,0.6,0.005
2017-10-27,54,34,0.025,0.036,0.4,0.005
2017-10-28,41,25,0.032,0.029,0.4,0.005
2017-10-29,71,23,0.031,0.022,0.4,0.005
2017-10-30,36,14,0.024,0.022,0.4,0.005
2017-10-31,32,15,0.013,0.03,0.3,0.005
2017-11-01,35,19,0.023,0.027,0.3,0.005
2017-11-02,42,25,0.023,0.028,0.3,0.005
2017-11-03,35,26,0.027,0.021,0.3,0.005
2017-11-04,51,43,0.021,0.022,,0.005
2017-11-05,37,26,0.013,0.028,,0.005
2017-11-06,29,19,0.009,0.033,,0.006
2017-11-07,41,26,0.005,0.035,,0.005
2017-11-08,65,30,0.028,0.017,0.5,0.004
2017-11-09,50,27,0.01,0.026,0.6,0.004
2017-11-10,43,19,0.016,0.022,0.5,0.004
2017-11-11,72,16,0.017,0.016,0.5,0.003
2017-11-12,30,19,0.012,0.02,0.6,0.003
2017-11-13,40,23,0.007,0.026,0.6,0.004
2017-11-14,47,17,0.017,0.017,0.5,0.004
2017-11-15,24,12,0.018,0.016,0.5,0.004
2017-11-16,22,13,0.013,0.019,0.6,0.004
2017-11-17,36,22,0.005,0.025,0.6,0.004
2017-11-18,37,21,0.021,0.013,0.5,0.003
2017-11-19,23,12,0.019,0.015,0.5,0.004
2017-11-20,35,22,0.011,0.022,0.6,0.004
2017-11-21,43,26,0.006,0.028,0.7,0.004
2017-11-22,63,27,0.016,0.023,0.5,0.004
2017-11-23,23,12,0.017,0.02,0.5,0.004
2017-11-24,17,12,0.015,0.021,0.5,0.003
2017-11-25,24,14,0.009,0.029,0.5,0.003
2017-11-26,40,22,0.013,0.024,0.6,0.003
2017-11-27,44,26,0.006,0.032,0.7,0.004
2017-11-28,76,44,0.005,0.041,0.7,0.005
2017-11-29,58,21,0.016,0.022,0.5,0.003
2017-11-30,23,9,0.025,0.017,0.4,0.004
2017-12-01,25,13,0.015,0.025,0.5,0.004
2017-12-02,41,23,0.009,0.028,0.5,0.004
2017-12-03,62,39,0.007,0.028,0.6,0.003
2017-12-04,52,31,0.02,0.018,0.5,0.004
2017-12-05,25,12,0.018,0.019,0.5,0.004
2017-12-06,35,22,0.009,0.026,0.5,0.003
2017-12-07,49,33,0.013,0.024,0.5,0.004
2017-12-08,34,24,0.017,0.021,0.4,0.004
2017-12-09,44,28,0.007,0.032,0.5,0.004
2017-12-10,43,25,0.016,0.022,0.4,0.003
2017-12-11,59,14,0.02,0.015,0.3,0.003
2017-12-12,38,21,0.017,0.018,0.4,0.004
2017-12-13,42,23,0.014,0.022,0.5,0.004
2017-12-14,59,40,0.007,0.031,0.6,0.004
2017-12-15,86,59,0.004,0.043,0.8,0.005
2017-12-16,45,31,0.021,0.018,0.6,0.004
2017-12-17,45,16,0.021,0.019,0.5,0.004
2017-12-18,60,39,0.008,0.032,0.6,0.004
2017-12-19,53,23,0.017,0.02,0.5,0.003
2017-12-20,50,28,0.006,0.029,0.5,0.003
2017-12-21,58,44,0.006,0.033,0.5,0.003
2017-12-22,53,34,0.005,0.037,0.6,0.004
2017-12-23,,,,,,
2017-12-24,,,,,,
2017-12-25,,,,,,
2017-12-26,,,,,,
2017-12-27,,,,,,
2017-12-28,,,,,,
2017-12-29,,,,,,
2017-12-30,,,,,,
2017-12-31,,,,,,
