날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-05-09,87,28,0.015,0.03,0.3,0.005
2017-05-10,34,19,0.018,0.022,0.3,0.003
2017-05-11,60,33,0.018,0.032,0.4,0.004
2017-05-12,61,40,0.018,0.038,0.5,0.005
2017-05-13,43,25,0.024,0.02,0.3,0.004
2017-05-14,45,14,0.031,0.015,0.2,0.003
2017-05-15,34,12,0.019,0.024,0.3,0.003
2017-05-16,30,16,0.02,0.027,0.3,0.004
2017-05-17,33,19,0.02,0.035,0.3,0.004
2017-05-18,37,24,0.025,0.038,0.4,0.004
2017-05-19,38,25,0.026,0.032,0.3,0.005
2017-05-20,31,21,0.021,0.033,0.3,0.005
2017-05-21,26,19,0.021,0.023,0.2,0.004
2017-05-22,34,25,0.017,0.024,0.2,0.004
2017-05-23,27,21,0.01,0.025,0.3,0.005
2017-05-24,24,17,0.014,0.027,0.3,0.003
2017-05-25,29,14,0.024,0.027,0.3,0.004
2017-05-26,19,9,0.023,0.021,0.2,0.003
2017-05-27,26,15,0.025,0.025,0.2,0.004
2017-05-28,42,23,0.026,0.023,0.3,0.004
2017-05-29,73,34,0.038,0.022,0.3,0.005
2017-05-30,46,22,0.034,0.032,0.3,0.005
2017-05-31,30,18,0.023,0.034,0.3,0.004
2017-06-01,34,19,0.032,0.017,0.2,0.003
2017-06-02,20,11,0.034,0.018,0.2,0.004
2017-06-03,26,12,0.033,0.018,0.2,0.003
2017-06-04,21,12,0.037,0.02,0.2,0.003
2017-06-05,20,14,0.047,0.025,0.2,0.003
2017-06-06,12,11,0.042,0.014,0.2,0.003
2017-06-07,11,10,0.022,0.021,0.3,0.003
2017-06-08,45,28,0.05,0.023,0.4,0.003
2017-06-09,64,37,0.05,0.022,0.4,0.004
2017-06-10,49,23,0.038,0.022,0.3,0.003
2017-06-11,20,11,0.032,0.021,0.2,0.003
2017-06-12,23,13,0.043,0.018,0.2,0.003
2017-06-13,30,18,0.025,0.021,0.2,0.003
2017-06-14,46,23,0.035,0.023,0.3,0.004
2017-06-15,59,27,0.041,0.024,0.3,0.005
2017-06-16,77,38,0.058,0.025,0.4,0.005
2017-06-17,58,31,0.055,0.025,0.4,0.006
2017-06-18,51,27,0.043,0.024,0.3,0.005
2017-06-19,60,31,0.031,0.033,0.4,0.004
2017-06-20,60,31,0.038,0.037,0.4,0.004
2017-06-21,67,35,0.033,0.028,0.3,0.005
2017-06-22,44,24,0.032,0.024,0.3,0.004
2017-06-23,48,24,0.033,0.034,0.3,0.004
2017-06-24,45,23,0.016,0.041,0.4,0.005
2017-06-25,42,25,0.032,0.021,0.4,0.004
2017-06-26,31,18,0.031,0.016,0.3,0.003
2017-06-27,34,18,0.031,0.02,0.3,0.003
2017-06-28,55,33,0.035,0.027,0.4,0.004
2017-06-29,59,34,0.031,0.028,0.4,0.005
2017-06-30,63,37,0.031,0.025,0.4,0.003
2017-07-01,51,31,0.027,0.022,0.4,0.003
2017-07-02,36,21,0.013,0.015,0.2,0.003
2017-07-03,30,17,0.023,0.016,0.3,0.003
2017-07-04,46,27,0.028,0.023,0.3,0.003
2017-07-05,47,29,0.038,0.023,0.3,0.004
2017-07-06,52,36,0.041,0.027,0.4,0.004
2017-07-07,23,14,0.012,0.02,0.3,0.003
2017-07-08,28,18,0.016,0.018,0.3,0.003
2017-07-09,31,21,0.017,0.019,0.3,0.003
2017-07-10,17,12,0.01,0.021,0.3,0.003
2017-07-11,42,31,0.03,0.024,0.3,0.003
2017-07-12,51,35,0.036,0.023,0.4,0.003
2017-07-13,54,36,0.031,0.032,0.4,0.004
2017-07-14,49,35,0.03,0.027,0.4,0.004
2017-07-15,24,17,0.017,0.021,0.3,0.003
2017-07-16,19,14,0.016,0.017,0.3,0.003
2017-07-17,25,16,0.016,0.021,0.3,0.003
2017-07-18,29,20,0.021,0.027,0.3,0.004
2017-07-19,40,27,0.04,0.022,0.3,0.003
2017-07-20,56,38,0.039,0.03,0.5,0.005
2017-07-21,64,45,0.056,0.026,0.5,0.005
2017-07-22,59,42,0.04,0.023,0.5,0.005
2017-07-23,57,39,0.031,0.019,0.4,0.003
2017-07-24,36,24,0.016,0.028,0.6,0.003
2017-07-25,26,16,0.026,0.015,0.4,0.003
2017-07-26,17,11,0.041,0.013,0.3,0.003
2017-07-27,28,17,0.028,0.028,0.4,0.003
2017-07-28,33,21,0.009,0.028,0.5,0.003
2017-07-29,13,10,0.028,0.011,0.4,0.003
2017-07-30,20,16,0.033,0.014,0.3,0.003
2017-07-31,21,15,0.009,0.027,0.4,0.003
2017-08-01,21,15,0.02,0.025,0.4,0.003
2017-08-02,35,25,0.031,0.029,0.5,0.003
2017-08-03,23,16,0.037,0.018,0.4,0.004
2017-08-04,25,19,0.045,0.018,0.3,0.003
2017-08-05,30,22,0.038,0.021,0.4,0.004
2017-08-06,27,21,0.026,0.02,0.4,0.003
2017-08-07,32,24,0.042,0.019,0.4,0.003
2017-08-08,40,28,0.048,0.025,0.5,0.003
2017-08-09,31,24,0.037,0.018,0.4,0.003
2017-08-10,7,7,0.024,0.014,0.3,0.002
2017-08-11,9,7,0.023,0.015,0.3,0.003
2017-08-12,9,7,0.022,0.011,0.2,0.003
2017-08-13,9,6,0.02,0.008,0.2,0.003
2017-08-14,8,6,0.012,0.01,0.2,0.002
2017-08-15,7,6,0.01,0.01,0.2,0.003
2017-08-16,6,5,0.014,0.01,0.2,0.003
2017-08-17,11,8,0.013,0.017,0.3,0.003
2017-08-18,28,20,0.018,0.03,0.5,0.004
2017-08-19,24,17,0.022,0.019,0.4,0.003
2017-08-20,10,9,0.021,0.013,0.3,0.003
2017-08-21,13,11,0.017,0.018,0.3,0.003
2017-08-22,18,13,0.02,0.023,0.4,0.004
2017-08-23,20,12,0.007,0.018,0.4,0.003
2017-08-24,24,13,0.014,0.019,0.4,0.003
2017-08-25,25,15,0.019,0.032,0.5,0.004
2017-08-26,22,12,0.028,0.024,0.3,0.004
2017-08-27,20,13,0.017,0.025,0.4,0.003
2017-08-28,26,17,0.015,0.031,0.4,0.004
2017-08-29,17,9,0.019,0.022,0.3,0.003
2017-08-30,20,12,0.013,0.028,0.3,0.004
2017-08-31,33,20,0.022,0.029,0.5,0.003
2017-09-01,21,13,0.027,0.019,0.3,0.003
2017-09-02,23,16,0.026,0.022,0.3,0.004
2017-09-03,30,21,0.037,0.022,0.4,0.004
2017-09-04,25,17,0.025,0.028,0.4,0.003
2017-09-05,22,14,0.008,0.032,0.4,0.003
2017-09-06,23,16,0.008,0.03,0.5,0.003
2017-09-07,22,16,0.012,0.024,0.4,0.003
2017-09-08,43,28,0.025,0.029,0.3,0.001
2017-09-09,56,38,0.028,0.016,0.4,0.001
2017-09-10,47,36,0.02,0.013,0.4,0.001
2017-09-11,22,17,0.021,0.013,0.2,0.002
2017-09-12,22,13,0.019,0.026,0.2,0.004
2017-09-13,20,11,0.019,0.028,0.2,0.004
2017-09-14,24,13,0.021,0.028,0.3,0.004
2017-09-15,11,9,0.031,0.01,0.2,0.003
2017-09-16,7,5,0.028,0.009,0.2,0.003
2017-09-17,7,6,0.026,0.009,0.2,0.003
2017-09-18,17,11,0.023,0.022,0.3,0.003
2017-09-19,59,41,0.044,0.024,0.4,0.004
2017-09-20,20,10,0.023,0.022,0.2,0.003
2017-09-21,25,16,0.024,0.032,0.3,0.003
2017-09-22,27,19,0.03,0.035,0.3,0.004
2017-09-23,49,25,0.028,0.029,0.4,0.004
2017-09-24,58,36,0.034,0.022,0.4,0.003
2017-09-25,38,25,0.027,0.028,0.4,0.003
2017-09-26,41,25,0.032,0.029,0.3,0.003
2017-09-27,32,22,0.019,0.027,0.3,0.003
2017-09-28,18,9,0.022,0.019,0.3,0.003
2017-09-29,16,9,0.022,0.024,0.3,0.004
2017-09-30,25,16,0.022,0.031,0.3,0.004
2017-10-01,29,22,0.015,0.026,0.4,0.003
2017-10-02,17,12,0.026,0.015,0.3,0.003
2017-10-03,30,12,0.02,0.017,0.3,0.003
2017-10-04,16,9,0.024,0.012,0.2,0.003
2017-10-05,10,8,0.025,0.012,0.2,0.003
2017-10-06,9,7,0.025,0.011,0.2,0.003
2017-10-07,8,7,0.018,0.018,0.3,0.002
2017-10-08,16,14,0.021,0.023,0.3,0.003
2017-10-09,21,16,0.022,0.027,0.3,0.005
2017-10-10,25,18,0.01,0.027,0.3,0.004
2017-10-11,11,9,0.014,0.021,0.3,0.003
2017-10-12,17,11,0.007,0.026,0.3,0.003
2017-10-13,21,14,0.013,0.027,0.3,0.003
2017-10-14,16,10,0.02,0.022,0.3,0.003
2017-10-15,16,11,0.024,0.019,0.3,0.003
2017-10-16,23,14,0.011,0.03,0.3,0.003
2017-10-17,29,18,0.02,0.029,0.3,0.003
2017-10-18,18,12,0.021,0.024,0.3,0.003
2017-10-19,15,10,0.022,0.022,0.3,0.003
2017-10-20,24,16,0.013,0.036,0.4,0.003
2017-10-21,29,19,0.014,0.032,0.4,0.003
2017-10-22,19,12,0.028,0.016,0.3,0.003
2017-10-23,17,9,0.026,0.02,0.2,0.003
2017-10-24,25,15,0.013,0.034,0.3,0.003
2017-10-25,32,21,0.015,0.037,0.4,0.003
2017-10-26,43,26,0.008,0.045,0.5,0.003
2017-10-27,54,35,0.015,0.045,0.6,0.004
2017-10-28,39,24,0.021,0.036,0.4,0.003
2017-10-29,53,22,0.021,0.024,0.4,0.003
2017-10-30,29,12,0.019,0.023,0.3,0.003
2017-10-31,28,13,0.011,0.036,0.4,0.004
2017-11-01,33,19,0.018,0.034,0.3,0.004
2017-11-02,46,27,0.022,0.033,0.3,0.004
2017-11-03,37,26,0.026,0.022,0.3,0.003
2017-11-04,44,35,0.02,0.023,0.3,0.003
2017-11-05,37,26,0.011,0.033,0.4,0.003
2017-11-06,31,20,0.008,0.041,0.4,0.004
2017-11-07,38,25,0.006,0.047,0.4,0.004
2017-11-08,56,29,0.025,0.027,0.3,0.004
2017-11-09,37,20,0.009,0.038,0.4,0.003
2017-11-10,38,20,0.012,0.035,0.4,0.004
2017-11-11,57,12,0.014,0.022,0.2,0.003
2017-11-12,25,16,0.01,0.031,0.3,0.003
2017-11-13,37,23,0.006,0.041,0.4,0.004
2017-11-14,37,17,0.014,0.025,0.3,0.003
2017-11-15,19,10,0.016,0.021,0.3,0.003
2017-11-16,18,11,0.011,0.028,0.3,0.003
2017-11-17,32,19,0.003,0.045,0.5,0.004
2017-11-18,31,19,0.02,0.015,0.2,0.003
2017-11-19,18,10,0.017,0.019,0.3,0.003
2017-11-20,28,17,0.009,0.034,0.4,0.004
2017-11-21,41,26,0.005,0.047,0.5,0.004
2017-11-22,56,26,0.01,0.039,0.4,0.004
2017-11-23,17,9,0.012,0.026,0.3,0.003
2017-11-24,14,11,0.01,0.024,0.3,0.003
2017-11-25,20,17,0.005,0.038,0.5,0.003
2017-11-26,33,29,0.009,0.032,0.5,0.003
2017-11-27,38,28,0.005,0.045,0.6,0.004
2017-11-28,60,51,0.003,0.057,0.8,0.006
2017-11-29,50,30,0.01,0.032,0.5,0.004
2017-11-30,18,9,0.019,0.022,0.3,0.003
2017-12-01,17,12,0.012,0.031,0.4,0.004
2017-12-02,31,24,0.005,0.04,0.5,0.004
2017-12-03,42,37,0.004,0.036,0.5,0.004
2017-12-04,36,28,0.015,0.022,0.4,0.004
2017-12-05,16,11,0.015,0.022,0.3,0.004
2017-12-06,30,23,0.005,0.035,0.5,0.003
2017-12-07,49,35,0.009,0.032,0.5,0.004
2017-12-08,33,22,0.013,0.024,0.3,0.004
2017-12-09,38,24,0.004,0.043,0.4,0.005
2017-12-10,41,27,0.009,0.032,0.4,0.004
2017-12-11,41,12,0.015,0.014,0.2,0.003
2017-12-12,34,19,0.013,0.021,0.3,0.004
2017-12-13,34,19,0.01,0.028,0.3,0.004
2017-12-14,49,31,0.004,0.044,0.5,0.005
2017-12-15,75,55,0.003,0.062,0.7,0.006
2017-12-16,41,26,0.017,0.019,0.3,0.005
2017-12-17,33,13,0.018,0.02,0.3,0.004
2017-12-18,52,34,0.004,0.043,0.5,0.005
2017-12-19,44,19,0.013,0.023,0.3,0.004
2017-12-20,41,23,0.004,0.041,0.4,0.004
2017-12-21,52,41,0.004,0.047,0.5,0.005
2017-12-22,60,46,0.004,0.053,0.5,0.006
2017-12-23,106,83,0.006,0.049,0.6,0.006
2017-12-24,78,65,0.011,0.036,0.5,0.004
2017-12-25,29,15,0.019,0.021,0.2,0.004
2017-12-26,28,12,0.015,0.025,0.3,0.004
2017-12-27,27,13,0.013,0.026,0.3,0.005
2017-12-28,43,27,0.005,0.043,0.4,0.005
2017-12-29,93,68,0.006,0.05,0.5,0.007
2017-12-30,129,104,0.004,0.05,0.7,0.005
2017-12-31,60,38,0.017,0.022,0.4,0.005
