날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-07-10,11,7,0.017,0.023,0.2,0.004
2017-07-11,33,22,0.049,0.02,0.3,0.004
2017-07-12,39,26,0.057,0.019,0.3,0.004
2017-07-13,42,29,0.052,0.027,0.3,0.005
2017-07-14,42,28,0.046,0.027,0.3,0.005
2017-07-15,16,11,0.03,0.019,0.2,0.004
2017-07-16,14,10,0.027,0.016,0.2,0.004
2017-07-17,19,13,0.021,0.019,0.3,0.004
2017-07-18,22,15,0.017,0.026,0.4,0.005
2017-07-19,32,22,0.028,0.022,0.4,0.005
2017-07-20,44,32,0.029,0.026,0.5,0.005
2017-07-21,51,39,0.039,0.019,0.5,0.005
2017-07-22,47,35,0.03,0.017,0.5,0.005
2017-07-23,40,27,0.022,0.017,0.5,0.004
2017-07-24,27,18,0.013,0.031,0.6,0.004
2017-07-25,24,14,0.016,0.021,0.5,0.005
2017-07-26,17,9,0.03,0.013,0.4,0.004
2017-07-27,29,14,0.019,0.031,0.5,0.005
2017-07-28,26,15,0.008,0.03,0.6,0.005
2017-07-29,14,7,0.016,0.017,0.4,0.005
2017-07-30,22,14,0.028,0.014,0.3,0.004
2017-07-31,23,12,0.008,0.031,0.4,0.004
2017-08-01,23,12,0.018,0.024,0.4,0.005
2017-08-02,36,20,0.027,0.03,0.4,0.005
2017-08-03,25,14,0.025,0.021,0.4,0.005
2017-08-04,28,17,0.033,0.018,0.3,0.005
2017-08-05,30,19,0.026,0.021,0.3,0.005
2017-08-06,25,16,0.022,0.016,0.3,0.005
2017-08-07,31,19,0.035,0.013,0.3,0.005
2017-08-08,44,27,0.035,0.02,0.4,0.005
2017-08-09,34,21,0.026,0.018,0.4,0.005
2017-08-10,8,4,0.014,0.019,0.3,0.004
2017-08-11,11,6,0.016,0.019,0.3,0.004
2017-08-12,10,5,0.016,0.014,0.2,0.004
2017-08-13,9,5,0.014,0.01,0.3,0.004
2017-08-14,9,4,0.008,0.013,0.3,0.004
2017-08-15,6,4,0.006,0.014,0.2,0.004
2017-08-16,7,4,0.008,0.015,0.3,0.004
2017-08-17,10,5,0.009,0.021,0.3,0.004
2017-08-18,28,17,0.012,0.037,0.4,0.006
2017-08-19,23,12,0.017,0.022,0.4,0.004
2017-08-20,10,6,0.012,0.017,0.3,0.004
2017-08-21,13,8,0.013,0.018,0.3,0.004
2017-08-22,17,10,0.016,0.023,0.3,0.006
2017-08-23,21,10,0.005,0.022,0.4,0.005
2017-08-24,19,8,0.01,0.016,0.3,0.005
2017-08-25,26,13,0.019,0.029,0.5,0.006
2017-08-26,25,10,0.025,0.023,0.4,0.005
2017-08-27,24,11,0.016,0.025,0.4,0.005
2017-08-28,31,17,0.009,0.035,0.4,0.005
2017-08-29,19,8,0.023,0.015,0.3,0.004
2017-08-30,27,10,0.014,0.03,0.4,0.005
2017-08-31,39,20,0.02,0.03,0.5,0.005
2017-09-01,25,13,0.02,0.021,0.4,0.004
2017-09-02,28,15,0.022,0.023,0.4,0.005
2017-09-03,32,19,0.029,0.021,0.4,0.005
2017-09-04,29,17,0.024,0.028,0.4,0.005
2017-09-05,26,13,0.01,0.032,0.4,0.004
2017-09-06,29,17,0.01,0.035,0.5,0.005
2017-09-07,39,25,0.024,0.023,0.5,0.005
2017-09-08,50,30,0.02,0.032,0.6,0.006
2017-09-09,58,36,0.025,0.034,0.6,0.005
2017-09-10,53,34,0.019,0.032,0.5,0.005
2017-09-11,23,15,0.017,0.028,0.4,0.004
2017-09-12,28,12,0.021,0.025,0.4,0.005
2017-09-13,26,10,0.02,0.032,0.4,0.005
2017-09-14,31,12,0.017,0.033,0.4,0.005
2017-09-15,18,8,0.019,0.021,0.3,0.004
2017-09-16,12,4,0.018,0.017,0.3,0.004
2017-09-17,10,5,0.018,0.014,0.3,0.004
2017-09-18,23,10,0.019,0.023,0.3,0.004
2017-09-19,67,39,0.032,0.024,0.5,0.005
2017-09-20,26,8,0.024,0.021,0.3,0.004
2017-09-21,31,14,0.021,0.038,0.4,0.005
2017-09-22,31,18,0.023,0.035,0.4,0.005
2017-09-23,61,25,0.021,0.03,0.5,0.006
2017-09-24,69,36,0.024,0.022,0.5,0.005
2017-09-25,47,25,0.019,0.034,0.5,0.004
2017-09-26,51,25,0.02,0.036,0.5,0.004
2017-09-27,40,21,0.016,0.031,0.4,0.004
2017-09-28,25,8,0.023,0.018,0.4,0.004
2017-09-29,24,8,0.022,0.025,0.4,0.005
2017-09-30,38,17,0.017,0.035,0.4,0.006
2017-10-01,35,19,0.012,0.029,0.4,0.005
2017-10-02,20,10,0.019,0.017,0.3,0.004
2017-10-03,37,10,0.02,0.013,0.3,0.004
2017-10-04,23,8,0.02,0.013,0.3,0.004
2017-10-05,15,7,0.018,0.014,0.3,0.004
2017-10-06,12,6,0.016,0.014,0.3,0.004
2017-10-07,10,6,0.014,0.019,0.3,0.004
2017-10-08,19,13,0.016,0.023,0.4,0.005
2017-10-09,25,16,0.018,0.024,0.4,0.006
2017-10-10,29,18,0.009,0.029,0.4,0.005
2017-10-11,10,6,0.015,0.014,0.3,0.004
2017-10-12,22,11,0.009,0.025,0.4,0.004
2017-10-13,28,14,0.014,0.027,0.4,0.004
2017-10-14,23,11,0.019,0.027,0.4,0.004
2017-10-15,23,11,0.018,0.026,0.4,0.004
2017-10-16,30,15,0.011,0.032,0.5,0.004
2017-10-17,39,18,0.015,0.036,0.5,0.005
2017-10-18,24,13,0.012,0.031,0.4,0.004
2017-10-19,20,11,0.013,0.03,0.4,0.004
2017-10-20,34,16,0.01,0.039,0.5,0.005
2017-10-21,38,20,0.011,0.039,0.5,0.004
2017-10-22,26,12,0.018,0.02,0.4,0.004
2017-10-23,25,9,0.018,0.028,0.4,0.004
2017-10-24,33,14,0.012,0.036,0.5,0.004
2017-10-25,41,20,0.014,0.037,0.5,0.004
2017-10-26,51,26,0.009,0.047,0.6,0.005
2017-10-27,60,31,0.013,0.048,0.7,0.005
2017-10-28,49,26,0.013,0.045,0.7,0.005
2017-10-29,69,20,0.019,0.025,0.5,0.005
2017-10-30,38,11,0.02,0.021,0.4,0.004
2017-10-31,37,14,0.01,0.037,0.5,0.005
2017-11-01,39,18,0.011,0.037,0.5,0.005
2017-11-02,46,22,0.015,0.033,0.5,0.006
2017-11-03,38,22,0.021,0.019,0.4,0.005
2017-11-04,50,33,0.018,0.02,0.5,0.004
2017-11-05,44,26,0.009,0.036,0.6,0.005
2017-11-06,34,18,0.007,0.043,0.6,0.005
2017-11-07,42,22,0.005,0.051,0.7,0.005
2017-11-08,62,24,0.023,0.021,0.5,0.005
2017-11-09,53,22,0.01,0.043,0.6,0.005
2017-11-10,45,17,0.011,0.035,0.6,0.005
2017-11-11,76,10,0.016,0.017,0.4,0.004
2017-11-12,32,16,0.008,0.034,0.6,0.004
2017-11-13,38,19,0.005,0.04,0.6,0.005
2017-11-14,44,12,0.016,0.019,0.5,0.005
2017-11-15,24,8,0.016,0.018,0.4,0.004
2017-11-16,25,12,0.011,0.027,0.5,0.004
2017-11-17,42,19,0.003,0.044,0.7,0.005
2017-11-18,37,16,0.018,0.011,0.4,0.004
2017-11-19,24,10,0.015,0.016,0.4,0.004
2017-11-20,36,18,0.007,0.034,0.6,0.004
2017-11-21,50,25,0.004,0.045,0.8,0.005
2017-11-22,60,23,0.008,0.035,0.7,0.005
2017-11-23,23,9,0.01,0.023,0.5,0.005
2017-11-24,19,10,0.009,0.023,0.5,0.004
2017-11-25,26,15,0.003,0.042,0.7,0.004
2017-11-26,33,18,0.008,0.03,0.7,0.004
2017-11-27,47,23,0.005,0.044,0.8,0.005
2017-11-28,73,37,0.003,0.062,1.1,0.007
2017-11-29,60,18,0.01,0.028,0.6,0.005
2017-11-30,25,8,0.021,0.018,0.4,0.005
2017-12-01,27,13,0.013,0.034,0.5,0.006
2017-12-02,46,25,0.005,0.044,0.7,0.006
2017-12-03,58,37,0.003,0.041,0.7,0.005
2017-12-04,50,30,0.017,0.021,0.6,0.005
2017-12-05,24,11,0.018,0.021,0.4,0.005
2017-12-06,37,22,0.005,0.039,0.6,0.005
2017-12-07,52,31,0.012,0.032,0.7,0.005
2017-12-08,36,22,0.015,0.023,0.5,0.005
2017-12-09,47,26,0.005,0.05,0.8,0.006
2017-12-10,46,24,0.01,0.033,0.7,0.005
2017-12-11,58,11,0.019,0.013,0.5,0.004
2017-12-12,38,17,0.018,0.018,0.5,0.005
2017-12-13,41,19,0.012,0.031,0.6,0.005
2017-12-14,64,35,0.005,0.051,0.9,0.006
2017-12-15,104,58,0.003,0.075,1.3,0.007
2017-12-16,44,23,0.02,0.017,0.6,0.006
2017-12-17,43,12,0.021,0.018,0.5,0.005
2017-12-18,68,36,0.004,0.052,0.9,0.005
2017-12-19,52,18,0.016,0.022,0.5,0.005
2017-12-20,48,26,0.004,0.044,0.7,0.005
2017-12-21,58,40,0.004,0.055,0.9,0.006
2017-12-22,71,48,0.003,0.065,1,0.007
2017-12-23,127,80,0.005,0.058,1,0.007
2017-12-24,91,61,0.011,0.038,0.8,0.006
2017-12-25,32,16,0.021,0.02,0.5,0.006
2017-12-26,31,14,0.02,0.021,0.5,0.005
2017-12-27,30,14,0.017,0.023,0.5,0.005
2017-12-28,50,28,0.005,0.046,0.7,0.006
2017-12-29,106,63,0.007,0.057,0.9,0.008
2017-12-30,144,88,0.003,0.055,0.9,0.006
2017-12-31,69,34,0.02,0.018,0.6,0.005
