날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-12-09,37,25,0.004,0.052,0.9,0.006
2017-12-10,36,26,0.011,0.034,0.7,0.006
2017-12-11,40,9,0.018,0.014,0.4,0.004
2017-12-12,30,17,0.017,0.018,0.5,0.005
2017-12-13,33,19,0.012,0.03,0.6,0.006
2017-12-14,48,36,0.004,0.053,1,0.006
2017-12-15,76,59,0.002,0.073,1.4,0.008
2017-12-16,36,25,0.02,0.02,0.6,0.006
2017-12-17,32,11,0.022,0.02,0.4,0.006
2017-12-18,53,35,0.004,0.054,1.1,0.006
2017-12-19,39,18,0.016,0.024,0.5,0.006
2017-12-20,37,24,0.004,0.047,0.8,0.006
2017-12-21,52,40,0.003,0.057,1.1,0.006
2017-12-22,55,43,0.004,0.066,1.4,0.008
2017-12-23,101,76,0.007,0.06,1.2,0.008
2017-12-24,70,56,0.017,0.04,1,0.006
2017-12-25,25,15,0.023,0.021,0.5,0.006
2017-12-26,24,12,0.018,0.026,0.5,0.005
2017-12-27,26,14,0.014,0.028,0.5,0.006
2017-12-28,40,27,0.005,0.046,0.8,0.006
2017-12-29,83,60,0.007,0.059,1.1,0.008
2017-12-30,112,88,0.003,0.059,1.3,0.006
