날짜,area,rentcnt,인구,아파트가격,평균풍속,최대풍속,순간최고풍속,기온평균,강수일강수,습도평균,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2016-09-28,마포구,2400,318993,95.2,1.3,3.4,4.3,20.8,0.5,86.7,33,19,0.013,0.03,0.5,0.003
2016-09-28,광진구,719,306633,94.9,1.3,3.4,4.3,20.8,0.5,86.7,34,20,0.01,0.033,0.7,0.005
2016-09-28,중구,805,103541,96.3,1.3,3.4,4.3,20.8,0.5,86.7,35,22,0.012,0.023,0.5,0.005
2016-09-28,은평구,59,408773,95.6,1.3,3.4,4.3,20.8,0.5,86.7,34,21,0.013,0.023,0.4,0.005
2016-09-28,용산구,437,190140,95.3,1.3,3.4,4.3,20.8,0.5,86.7,34,24,0.007,0.028,0.5,0.003
2016-09-28,서대문구,826,259811,96.1,1.3,3.4,4.3,20.8,0.5,86.7,33,16,0.015,0.018,0.4,0.002
2016-09-28,영등포구,1872,311686,94.2,1.3,3.4,4.3,20.8,0.5,86.7,37,20,0.013,0.024,0.6,0.002
2016-09-29,종로구,1793,127201,95.7,2.8,5.6,8.7,20.8,0,66.6,14.66666667,6,0.014666667,0.018,0.366666667,0.002666667
2016-09-29,광진구,818,306633,94.9,2.8,5.6,8.7,20.8,0,66.6,11,2,0.019,0.015,0.4,0.004
2016-09-29,은평구,158,408773,95.6,2.8,5.6,8.7,20.8,0,66.6,18,8,0.014,0.017,0.3,0.004
2016-09-29,중구,898,103541,96.3,2.8,5.6,8.7,20.8,0,66.6,17,7,0.01,0.021,0.5,0.005
2016-09-29,동대문구,775,295755,96.3,2.8,5.6,8.7,20.8,0,66.6,12,6,0.011,0.019,0.6,0.004
2016-09-29,용산구,496,190140,95.3,2.8,5.6,8.7,20.8,0,66.6,14,8,0.016,0.014,0.3,0.003
2016-09-29,영등포구,2118,311686,94.2,2.8,5.6,8.7,20.8,0,66.6,18,7,0.017,0.016,0.5,0.002
2016-09-29,양천구,207,409955,95,2.8,5.6,8.7,20.8,0,66.6,15,5,0.013,0.022,0.4,0.003
2016-09-29,마포구,2686,318993,95.2,2.8,5.6,8.7,20.8,0,66.6,17,5,0.016,0.02,0.4,0.002
2016-09-29,서대문구,939,259811,96.1,2.8,5.6,8.7,20.8,0,66.6,14,5,0.019,0.014,0.4,0.002
2016-09-29,성동구,1138,248406,95.5,2.8,5.6,8.7,20.8,0,66.6,13,7,0.012,0.018,0.3,0.003
2016-09-30,종로구,1807,127201,95.7,1.4,3.4,4.1,21.2,0,68.3,29,12.66666667,0.013333333,0.028333333,0.366666667,0.003333333
2016-09-30,성동구,1108,248406,95.5,1.4,3.4,4.1,21.2,0,68.3,31,15,0.007,0.034,0.4,0.004
2016-09-30,은평구,144,408773,95.6,1.4,3.4,4.1,21.2,0,68.3,30,14,0.013,0.029,0.4,0.004
2016-09-30,용산구,519,190140,95.3,1.4,3.4,4.1,21.2,0,68.3,28,11,0.01,0.029,0.3,0.004
2016-09-30,광진구,972,306633,94.9,1.4,3.4,4.1,21.2,0,68.3,26,12,0.012,0.032,0.5,0.004
2016-09-30,서대문구,977,259811,96.1,1.4,3.4,4.1,21.2,0,68.3,30,13,0.014,0.02,0.4,0.003
2016-09-30,영등포구,2258,311686,94.2,1.4,3.4,4.1,21.2,0,68.3,38,17,0.013,0.027,0.6,0.002
2016-09-30,마포구,2768,318993,95.2,1.4,3.4,4.1,21.2,0,68.3,31,13,0.013,0.036,0.5,0.003
2016-09-30,동대문구,693,295755,96.3,1.4,3.4,4.1,21.2,0,68.3,30,15,0.01,0.033,0.7,0.005
2016-09-30,양천구,218,409955,95,1.4,3.4,4.1,21.2,0,68.3,28,11,0.013,0.036,0.4,0.003
2016-09-30,중구,897,103541,96.3,1.4,3.4,4.1,21.2,0,68.3,34,17,0.011,0.028,0.5,0.005
2016-10-01,양천구,254,409099,95.9,1.5,3.5,5.2,21.5,0,73.2,52,30,0.009,0.045,0.5,0.005
2016-10-01,광진구,1214,306117,95.3,1.5,3.5,5.2,21.5,0,73.2,40,21,0.015,0.035,0.6,0.004
2016-10-01,성동구,1266,247695,96,1.5,3.5,5.2,21.5,0,73.2,45,26,0.007,0.04,0.5,0.004
2016-10-01,종로구,1649,127008,96,1.5,3.5,5.2,21.5,0,73.2,44.66666667,25.33333333,0.01,0.043,0.633333333,0.004
2016-10-01,중구,769,103585,96.5,1.5,3.5,5.2,21.5,0,73.2,53,31,0.008,0.039,0.7,0.005
2016-10-01,용산구,755,189722,95.8,1.5,3.5,5.2,21.5,0,73.2,43,27,0.011,0.034,0.4,0.004
2016-10-01,동대문구,820,295397,96.9,1.5,3.5,5.2,21.5,0,73.2,45,25,0.011,0.04,0.8,0.005
2016-10-01,영등포구,2524,310685,94.6,1.5,3.5,5.2,21.5,0,73.2,54,28,0.016,0.032,0.7,0.002
2016-10-01,마포구,3082,317994,95.6,1.5,3.5,5.2,21.5,0,73.2,44,25,0.012,0.049,0.6,0.003
2016-10-01,은평구,288,408143,96,1.5,3.5,5.2,21.5,0,73.2,46,27,0.012,0.036,0.5,0.005
2016-10-01,서대문구,990,259609,96.5,1.5,3.5,5.2,21.5,0,73.2,47,21,0.014,0.025,0.5,0.003
2016-10-02,용산구,147,189722,95.8,1.9,5.1,6.8,19.5,13,85.8,27,18,0.012,0.025,0.4,0.003
2016-10-02,성동구,269,247695,96,1.9,5.1,6.8,19.5,13,85.8,27,17,0.008,0.025,0.4,0.003
2016-10-02,양천구,58,409099,95.9,1.9,5.1,6.8,19.5,13,85.8,30,17,0.007,0.031,0.4,0.004
2016-10-02,영등포구,379,310685,94.6,1.9,5.1,6.8,19.5,13,85.8,31,15,0.016,0.02,0.6,0.002
2016-10-02,광진구,233,306117,95.3,1.9,5.1,6.8,19.5,13,85.8,26,14,0.014,0.024,0.5,0.004
2016-10-02,은평구,48,408143,96,1.9,5.1,6.8,19.5,13,85.8,27,18,0.016,0.021,0.4,0.005
2016-10-02,동대문구,154,295397,96.9,1.9,5.1,6.8,19.5,13,85.8,29,16,0.007,0.03,0.7,0.004
2016-10-02,중구,128,103585,96.5,1.9,5.1,6.8,19.5,13,85.8,32,19,0.006,0.027,0.6,0.005
2016-10-02,종로구,303,127008,96,1.9,5.1,6.8,19.5,13,85.8,27,17.66666667,0.012,0.023666667,0.4,0.003666667
2016-10-02,서대문구,233,259609,96.5,1.9,5.1,6.8,19.5,13,85.8,28,12,0.019,0.016,0.4,0.002
2016-10-02,마포구,651,317994,95.6,1.9,5.1,6.8,19.5,13,85.8,29,15,0.013,0.029,0.5,0.003
2016-10-03,동대문구,695,295397,96.9,1.5,7.8,11,23.9,6.5,75.4,16,9,0.016,0.018,0.6,0.004
2016-10-03,광진구,1187,306117,95.3,1.5,7.8,11,23.9,6.5,75.4,16,6,0.023,0.021,0.5,0.005
2016-10-03,양천구,242,409099,95.9,1.5,7.8,11,23.9,6.5,75.4,16,8,0.014,0.021,0.3,0.004
2016-10-03,영등포구,3013,310685,94.6,1.5,7.8,11,23.9,6.5,75.4,20,9,0.022,0.018,0.5,0.002
2016-10-03,은평구,344,408143,96,1.5,7.8,11,23.9,6.5,75.4,18,8,0.017,0.019,0.4,0.004
2016-10-03,중구,758,103585,96.5,1.5,7.8,11,23.9,6.5,75.4,18,9,0.02,0.015,0.4,0.005
2016-10-03,서대문구,938,259609,96.5,1.5,7.8,11,23.9,6.5,75.4,15,7,0.023,0.014,0.4,0.002
2016-10-03,성동구,1339,247695,96,1.5,7.8,11,23.9,6.5,75.4,16,9,0.012,0.025,0.4,0.003
2016-10-03,용산구,715,189722,95.8,1.5,7.8,11,23.9,6.5,75.4,19,12,0.017,0.019,0.3,0.003
2016-10-03,종로구,1504,127008,96,1.5,7.8,11,23.9,6.5,75.4,17.66666667,8,0.019,0.018666667,0.4,0.004
2016-10-03,마포구,3372,317994,95.6,1.5,7.8,11,23.9,6.5,75.4,19,7,0.02,0.022,0.4,0.003
2016-10-04,마포구,2918,317994,95.6,2.5,6.3,7.9,22.3,0,65,30,13,0.023,0.029,0.5,0.003
2016-10-04,양천구,223,409099,95.9,2.5,6.3,7.9,22.3,0,65,33,15,0.012,0.032,0.4,0.004
2016-10-04,종로구,1843,127008,96,2.5,6.3,7.9,22.3,0,65,28.33333333,12.66666667,0.021666667,0.02,0.333333333,0.003666667
2016-10-04,은평구,255,408143,96,2.5,6.3,7.9,22.3,0,65,29,13,0.023,0.019,0.3,0.004
2016-10-04,영등포구,2285,310685,94.6,2.5,6.3,7.9,22.3,0,65,34,15,0.024,0.023,0.5,0.002
2016-10-04,서대문구,978,259609,96.5,2.5,6.3,7.9,22.3,0,65,30,12,0.028,0.016,0.4,0.003
2016-10-04,광진구,912,306117,95.3,2.5,6.3,7.9,22.3,0,65,26,12,0.021,0.022,0.4,0.002
2016-10-04,중구,875,103585,96.5,2.5,6.3,7.9,22.3,0,65,36,19,0.015,0.026,0.5,0.005
2016-10-04,용산구,482,189722,95.8,2.5,6.3,7.9,22.3,0,65,27,16,0.023,0.018,0.3,0.003
2016-10-04,성동구,1144,247695,96,2.5,6.3,7.9,22.3,0,65,31,15,0.017,0.024,0.4,0.004
2016-10-04,동대문구,832,295397,96.9,2.5,6.3,7.9,22.3,0,65,31,15,0.014,0.029,0.7,0.004
2016-10-05,영등포구,2250,310685,94.6,2.4,5.6,8.4,21.9,0,64.9,33,14,0.029,0.018,0.4,0.002
2016-10-05,양천구,236,409099,95.9,2.4,5.6,8.4,21.9,0,64.9,29,13,0.019,0.022,0.3,0.004
2016-10-05,성동구,1126,247695,96,2.4,5.6,8.4,21.9,0,64.9,27,12,0.019,0.023,0.3,0.003
2016-10-05,종로구,1783,127008,96,2.4,5.6,8.4,21.9,0,64.9,27.00015242,10.5000254,0.02999497,0.018502058,0.399954275,0.003
2016-10-05,은평구,238,408143,96,2.4,5.6,8.4,21.9,0,64.9,32,14,0.026,0.021,0.4,0.004
2016-10-05,광진구,866,306117,95.3,2.4,5.6,8.4,21.9,0,64.9,25,8,0.028,0.019,0.5,0.003
2016-10-05,중구,852,103585,96.5,2.4,5.6,8.4,21.9,0,64.9,27.00045725,10.50007621,0.029998323,0.018506173,0.399862826,0.003
2016-10-05,마포구,2725,317994,95.6,2.4,5.6,8.4,21.9,0,64.9,27,11,0.027,0.023,0.4,0.003
2016-10-05,용산구,477,189722,95.8,2.4,5.6,8.4,21.9,0,64.9,26,15,0.023,0.02,0.3,0.003
2016-10-05,서대문구,921,259609,96.5,2.4,5.6,8.4,21.9,0,64.9,27,10,0.033,0.014,0.4,0.003
2016-10-05,동대문구,777,295397,96.9,2.4,5.6,8.4,21.9,0,64.9,26,12,0.017,0.023,0.7,0.004
2016-10-06,용산구,508,189722,95.8,1.6,4.2,5.1,19.3,0,62.4,39,21,0.019,0.025,0.4,0.003
2016-10-06,광진구,875,306117,95.3,1.6,4.2,5.1,19.3,0,62.4,39,18,0.024,0.027,0.5,0.005
2016-10-06,서대문구,961,259609,96.5,1.6,4.2,5.1,19.3,0,62.4,40,14,0.028,0.016,0.4,0.003
2016-10-06,종로구,1737,127008,96,1.6,4.2,5.1,19.3,0,62.4,34,16,0.029,0.017,0.3,0.001
2016-10-06,은평구,292,408143,96,1.6,4.2,5.1,19.3,0,62.4,39,18,0.023,0.021,0.4,0.005
2016-10-06,성동구,1243,247695,96,1.6,4.2,5.1,19.3,0,62.4,41,19,0.015,0.031,0.4,0.003
2016-10-06,양천구,211,409099,95.9,1.6,4.2,5.1,19.3,0,62.4,37,16,0.017,0.025,0.4,0.004
2016-10-06,영등포구,2218,310685,94.6,1.6,4.2,5.1,19.3,0,62.4,44,17,0.024,0.021,0.6,0.002
2016-10-06,마포구,2714,317994,95.6,1.6,4.2,5.1,19.3,0,62.4,35,16,0.023,0.025,0.5,0.003
2016-10-06,중구,821,103585,96.5,1.6,4.2,5.1,19.3,0,62.4,39.66666667,19,0.021333333,0.024666667,0.5,0.004666667
2016-10-06,동대문구,840,295397,96.9,1.6,4.2,5.1,19.3,0,62.4,39,18,0.017,0.026,0.6,0.004
2016-10-07,성동구,600,247695,96,2.2,5.4,8.3,20.2,1,70.1,27,12,0.012,0.027,0.3,0.003
2016-10-07,영등포구,1323,310685,94.6,2.2,5.4,8.3,20.2,1,70.1,31,13,0.024,0.018,0.6,0.002
2016-10-07,마포구,1674,317994,95.6,2.2,5.4,8.3,20.2,1,70.1,27,11,0.018,0.025,0.5,0.003
2016-10-07,용산구,243,189722,95.8,2.2,5.4,8.3,20.2,1,70.1,23,14,0.018,0.021,0.3,0.003
2016-10-07,광진구,470,306117,95.3,2.2,5.4,8.3,20.2,1,70.1,23,9,0.02,0.023,0.4,0.004
2016-10-07,중구,542,103585,96.5,2.2,5.4,8.3,20.2,1,70.1,25.33333333,10.66666667,0.016500002,0.025,0.312500002,0.0045
2016-10-07,동대문구,481,295397,96.9,2.2,5.4,8.3,20.2,1,70.1,26,12,0.012,0.027,0.3,0.004
2016-10-07,서대문구,623,259609,96.5,2.2,5.4,8.3,20.2,1,70.1,25,9,0.026,0.015,0.4,0.002
2016-10-07,은평구,148,408143,96,2.2,5.4,8.3,20.2,1,70.1,25,11,0.021,0.023,0.3,0.005
2016-10-07,종로구,1191,127008,96,2.2,5.4,8.3,20.2,1,70.1,24,11,0.016500001,0.025,0.337500006,0.0045
2016-10-07,양천구,133,409099,95.9,2.2,5.4,8.3,20.2,1,70.1,29,14,0.012,0.027,0.4,0.003
2016-10-08,종로구,1215,127008,96,2.5,7.3,11.8,17.9,6,69.7,18,9,0.027666667,0.016,0.366666667,0.003666667
2016-10-08,마포구,2687,317994,95.6,2.5,7.3,11.8,17.9,6,69.7,24,10,0.028,0.019,0.5,0.003
2016-10-08,중구,582,103585,96.5,2.5,7.3,11.8,17.9,6,69.7,20.66666667,11,0.021,0.018,0.3,0.003666667
2016-10-08,은평구,285,408143,96,2.5,7.3,11.8,17.9,6,69.7,22,12,0.026,0.019,0.4,0.005
2016-10-08,광진구,856,306117,95.3,2.5,7.3,11.8,17.9,6,69.7,19,7,0.031,0.016,0.4,0.004
2016-10-08,동대문구,682,295397,96.9,2.5,7.3,11.8,17.9,6,69.7,20,11,0.021,0.018,0.3,0.004
2016-10-08,성동구,1037,247695,96,2.5,7.3,11.8,17.9,6,69.7,21,11,0.02,0.02,0.3,0.003
2016-10-08,영등포구,2149,310685,94.6,2.5,7.3,11.8,17.9,6,69.7,26,12,0.031,0.015,0.6,0.002
2016-10-08,양천구,193,409099,95.9,2.5,7.3,11.8,17.9,6,69.7,21,11,0.022,0.016,0.3,0.004
2016-10-08,용산구,660,189722,95.8,2.5,7.3,11.8,17.9,6,69.7,17,13,0.024,0.018,0.3,0.003
2016-10-08,서대문구,775,259609,96.5,2.5,7.3,11.8,17.9,6,69.7,20,9,0.031,0.014,0.4,0.003
2016-10-09,종로구,1138,127008,96,2.1,4.8,6.7,12.4,0,48.4,15,7,0.024555556,0.013111111,0.288888889,0.003777778
2016-10-09,동대문구,610,295397,96.9,2.1,4.8,6.7,12.4,0,48.4,18,9,0.023,0.015,0.3,0.004
2016-10-09,마포구,2341,317994,95.6,2.1,4.8,6.7,12.4,0,48.4,20,8,0.027,0.015,0.4,0.003
2016-10-09,양천구,182,409099,95.9,2.1,4.8,6.7,12.4,0,48.4,19,9,0.02,0.013,0.3,0.003
2016-10-09,서대문구,754,259609,96.5,2.1,4.8,6.7,12.4,0,48.4,20,8,0.03,0.013,0.4,0.003
2016-10-09,중구,548,103585,96.5,2.1,4.8,6.7,12.4,0,48.4,18.66666667,9,0.021666667,0.013333333,0.266666667,0.003333333
2016-10-09,영등포구,1651,310685,94.6,2.1,4.8,6.7,12.4,0,48.4,20,9,0.029,0.012,0.4,0.002
2016-10-09,용산구,473,189722,95.8,2.1,4.8,6.7,12.4,0,48.4,17,11,0.022,0.018,0.3,0.002
2016-10-09,광진구,821,306117,95.3,2.1,4.8,6.7,12.4,0,48.4,17,5,0.029,0.011,0.3,0.004
2016-10-09,은평구,301,408143,96,2.1,4.8,6.7,12.4,0,48.4,18,11,0.026,0.014,0.3,0.004
2016-10-09,성동구,947,247695,96,2.1,4.8,6.7,12.4,0,48.4,19,9,0.022,0.012,0.2,0.003
2016-10-10,동대문구,697,295397,96.9,1.7,4.2,5.6,14.4,0,45.7,29,12,0.015,0.035,0.4,0.004
2016-10-10,성동구,961,247695,96,1.7,4.2,5.6,14.4,0,45.7,26,13,0.014,0.032,0.3,0.003
2016-10-10,마포구,2417,317994,95.6,1.7,4.2,5.6,14.4,0,45.7,27,10,0.02,0.033,0.5,0.003
2016-10-10,중구,794,103585,96.5,1.7,4.2,5.6,14.4,0,45.7,29,11.66666667,0.014666667,0.031333333,0.4,0.004
2016-10-10,영등포구,1868,310685,94.6,1.7,4.2,5.6,14.4,0,45.7,33,12,0.019,0.023,0.6,0.003
2016-10-10,양천구,192,409099,95.9,1.7,4.2,5.6,14.4,0,45.7,30,13,0.012,0.03,0.4,0.003
2016-10-10,서대문구,796,259609,96.5,1.7,4.2,5.6,14.4,0,45.7,29,10,0.023,0.019,0.5,0.003
2016-10-10,은평구,218,408143,96,1.7,4.2,5.6,14.4,0,45.7,29,13,0.017,0.029,0.4,0.005
2016-10-10,광진구,749,306117,95.3,1.7,4.2,5.6,14.4,0,45.7,24,5,0.018,0.028,0.4,0.004
2016-10-10,종로구,1663,127008,96,1.7,4.2,5.6,14.4,0,45.7,25,11,0.02,0.031,0.433333333,0.003333333
2016-10-10,용산구,412,189722,95.8,1.7,4.2,5.6,14.4,0,45.7,21,14,0.017,0.027,0.4,0.003
2016-10-11,양천구,172,409099,95.9,1.8,5.1,7.2,15.7,0,62.9,48,24,0.01,0.047,0.6,0.005
2016-10-11,성동구,1009,247695,96,1.8,5.1,7.2,15.7,0,62.9,44,23,0.008,0.049,0.4,0.004
2016-10-11,은평구,245,408143,96,1.8,5.1,7.2,15.7,0,62.9,41,21,0.016,0.038,0.6,0.005
2016-10-11,동대문구,798,295397,96.9,1.8,5.1,7.2,15.7,0,62.9,47,22,0.012,0.046,0.5,0.005
2016-10-11,광진구,787,306117,95.3,1.8,5.1,7.2,15.7,0,62.9,42,19,0.015,0.043,0.5,0.005
2016-10-11,서대문구,892,259609,96.5,1.8,5.1,7.2,15.7,0,62.9,45,17,0.018,0.025,0.6,0.004
2016-10-11,마포구,2626,317994,95.6,1.8,5.1,7.2,15.7,0,62.9,43,22,0.015,0.049,0.7,0.004
2016-10-11,중구,813,103585,96.5,1.8,5.1,7.2,15.7,0,62.9,43.66666667,22,0.017,0.039666667,0.566666667,0.004333333
2016-10-11,종로구,1748,127008,96,1.8,5.1,7.2,15.7,0,62.9,44,25,0.015839506,0.045888889,0.522222222,0.004444444
2016-10-11,용산구,419,189722,95.8,1.8,5.1,7.2,15.7,0,62.9,37,24,0.011,0.042,0.5,0.004
2016-10-11,영등포구,1923,310685,94.6,1.8,5.1,7.2,15.7,0,62.9,55,25,0.015,0.032,0.9,0.002
2016-10-12,동대문구,738,295397,96.9,1.5,6.7,7.9,16.6,0,61.5,55,30,0.017,0.031,0.5,0.006
2016-10-12,은평구,302,408143,96,1.5,6.7,7.9,16.6,0,61.5,55,31,0.018,0.027,0.6,0.005
2016-10-12,중구,829,103585,96.5,1.5,6.7,7.9,16.6,0,61.5,49.88888889,22.33333333,0.023333333,0.040333333,0.533333333,0.005666667
2016-10-12,양천구,189,409099,95.9,1.5,6.7,7.9,16.6,0,61.5,58,27,0.016,0.028,0.5,0.004
2016-10-12,영등포구,1912,310685,94.6,1.5,6.7,7.9,16.6,0,61.5,65,29,0.023,0.023,0.8,0.002
2016-10-12,용산구,402,189722,95.8,1.5,6.7,7.9,16.6,0,61.5,44,31,0.019,0.028,0.5,0.003
2016-10-12,서대문구,839,259609,96.5,1.5,6.7,7.9,16.6,0,61.5,59,23,0.026,0.018,0.5,0.003
2016-10-12,마포구,2550,317994,95.6,1.5,6.7,7.9,16.6,0,61.5,55,30,0.021,0.032,0.6,0.003
2016-10-12,성동구,980,247695,96,1.5,6.7,7.9,16.6,0,61.5,61,32,0.017,0.03,0.4,0.004
2016-10-12,광진구,711,306117,95.3,1.5,6.7,7.9,16.6,0,61.5,55,31,0.027,0.028,0.5,0.004
2016-10-12,종로구,1836,127008,96,1.5,6.7,7.9,16.6,0,61.5,50,31,0.022,0.029,0.566666667,0.004
2016-10-13,양천구,191,409099,95.9,1.6,4.9,5.9,15.8,0,47.1,45,21,0.01,0.038,0.5,0.004
2016-10-13,성동구,1035,247695,96,1.6,4.9,5.9,15.8,0,47.1,47,21,0.011,0.042,0.4,0.004
2016-10-13,동대문구,725,295397,96.9,1.6,4.9,5.9,15.8,0,47.1,43,21,0.014,0.042,0.5,0.006
2016-10-13,중구,858,103585,96.5,1.6,4.9,5.9,15.8,0,47.1,40.33333333,18,0.016666667,0.033,0.533333333,0.004
2016-10-13,광진구,752,306117,95.3,1.6,4.9,5.9,15.8,0,47.1,41,20,0.013,0.042,0.5,0.005
2016-10-13,영등포구,2066,310685,94.6,1.6,4.9,5.9,15.8,0,47.1,51,20,0.016,0.029,0.7,0.002
2016-10-13,종로구,1693,127008,96,1.6,4.9,5.9,15.8,0,47.1,37,21,0.016,0.037333333,0.533333333,0.003333333
2016-10-13,마포구,2472,317994,95.6,1.6,4.9,5.9,15.8,0,47.1,41,17,0.015,0.044,0.6,0.004
2016-10-13,용산구,393,189722,95.8,1.6,4.9,5.9,15.8,0,47.1,33,21,0.014,0.035,0.5,0.004
2016-10-13,서대문구,860,259609,96.5,1.6,4.9,5.9,15.8,0,47.1,40,16,0.019,0.023,0.5,0.003
2016-10-13,은평구,340,408143,96,1.6,4.9,5.9,15.8,0,47.1,40,18,0.016,0.032,0.5,0.005
2016-10-14,용산구,497,189722,95.8,1.3,3.4,4.4,17,0,63.9,60,42,0.009,0.048,0.8,0.005
2016-10-14,중구,802,103585,96.5,1.3,3.4,4.4,17,0,63.9,74.66666667,38,0.018666667,0.044666667,0.733333333,0.005666667
2016-10-14,양천구,167,409099,95.9,1.3,3.4,4.4,17,0,63.9,76,38,0.01,0.056,1,0.005
2016-10-14,영등포구,2108,310685,94.6,1.3,3.4,4.4,17,0,63.9,81,39,0.017,0.037,1,0.002
2016-10-14,은평구,373,408143,96,1.3,3.4,4.4,17,0,63.9,73,40,0.012,0.044,0.7,0.005
2016-10-14,종로구,1743,127008,96,1.3,3.4,4.4,17,0,63.9,67,49,0.013333333,0.046666667,0.6,0.004333333
2016-10-14,서대문구,866,259609,96.5,1.3,3.4,4.4,17,0,63.9,75,33,0.018,0.028,0.6,0.004
2016-10-14,마포구,2631,317994,95.6,1.3,3.4,4.4,17,0,63.9,67,39,0.014,0.057,0.8,0.004
2016-10-14,동대문구,727,295397,96.9,1.3,3.4,4.4,17,0,63.9,74,43,0.01,0.058,0.7,0.006
2016-10-14,성동구,988,247695,96,1.3,3.4,4.4,17,0,63.9,82,45,0.006,0.06,0.6,0.005
2016-10-14,광진구,773,306117,95.3,1.3,3.4,4.4,17,0,63.9,68,44,0.012,0.056,0.7,0.005
2016-10-15,서대문구,871,259609,96.5,1.5,3.4,5.4,19.1,0,65.8,84,41,0.023,0.027,0.6,0.004
2016-10-15,양천구,230,409099,95.9,1.5,3.4,5.4,19.1,0,65.8,85,46,0.015,0.053,1,0.005
2016-10-15,중구,560,103585,96.5,1.5,3.4,5.4,19.1,0,65.8,88.66666667,48,0.013333333,0.048666667,0.766666667,0.004333333
2016-10-15,종로구,1296,127008,96,1.5,3.4,5.4,19.1,0,65.8,75,58,0.023666667,0.044,0.666666667,0.005
2016-10-15,은평구,492,408143,96,1.5,3.4,5.4,19.1,0,65.8,85,49,0.015,0.043,0.7,0.004
2016-10-15,성동구,1031,247695,96,1.5,3.4,5.4,19.1,0,65.8,88,49,0.01,0.05,0.6,0.004
2016-10-15,동대문구,723,295397,96.9,1.5,3.4,5.4,19.1,0,65.8,83,50,0.012,0.055,0.7,0.006
2016-10-15,마포구,2664,317994,95.6,1.5,3.4,5.4,19.1,0,65.8,78,50,0.016,0.06,0.9,0.004
2016-10-15,광진구,972,306117,95.3,1.5,3.4,5.4,19.1,0,65.8,75,54,0.019,0.047,0.7,0.005
2016-10-15,용산구,542,189722,95.8,1.5,3.4,5.4,19.1,0,65.8,66,51,0.015,0.042,0.7,0.004
2016-10-15,영등포구,2077,310685,94.6,1.5,3.4,5.4,19.1,0,65.8,93,48,0.017,0.039,1,0.002
2016-10-16,마포구,1131,317994,95.6,1.4,3.2,4,17.9,1,76,51,33,0.017,0.039,0.6,0.003
2016-10-16,동대문구,310,295397,96.9,1.4,3.2,4,17.9,1,76,56,36,0.007,0.043,0.6,0.005
2016-10-16,서대문구,419,259609,96.5,1.4,3.2,4,17.9,1,76,56,29,0.018,0.019,0.5,0.003
2016-10-16,용산구,198,189722,95.8,1.4,3.2,4,17.9,1,76,44,36,0.012,0.031,0.6,0.004
2016-10-16,성동구,400,247695,96,1.4,3.2,4,17.9,1,76,55,37,0.008,0.034,0.4,0.004
2016-10-16,종로구,625,127008,96,1.4,3.2,4,17.9,1,76,52,39,0.01,0.036666667,0.533333333,0.004
2016-10-16,은평구,246,408143,96,1.4,3.2,4,17.9,1,76,56,35,0.017,0.03,0.6,0.004
2016-10-16,영등포구,636,310685,94.6,1.4,3.2,4,17.9,1,76,65,36,0.017,0.028,0.8,0.002
2016-10-16,광진구,332,306117,95.3,1.4,3.2,4,17.9,1,76,51,37,0.015,0.033,0.6,0.003
2016-10-16,양천구,103,409099,95.9,1.4,3.2,4,17.9,1,76,64,38,0.011,0.043,0.8,0.004
2016-10-16,중구,209,103585,96.5,1.4,3.2,4,17.9,1,76,53.33333333,33.66666667,0.015111111,0.035333333,0.592592593,0.003444444
2016-10-17,영등포구,2006,310685,94.6,1.4,4.1,6.4,18.1,0,78.3,61,34,0.021,0.027,0.7,0.002
2016-10-17,성동구,1097,247695,96,1.4,4.1,6.4,18.1,0,78.3,52,33,0.006,0.035,0.5,0.003
2016-10-17,마포구,2479,317994,95.6,1.4,4.1,6.4,18.1,0,78.3,51,31,0.019,0.038,0.7,0.003
2016-10-17,은평구,396,408143,96,1.4,4.1,6.4,18.1,0,78.3,54,32,0.019,0.027,0.6,0.004
2016-10-17,중구,800,103585,96.5,1.4,4.1,6.4,18.1,0,78.3,51,32,0.012333333,0.035666667,0.566666667,0.003666667
2016-10-17,서대문구,913,259609,96.5,1.4,4.1,6.4,18.1,0,78.3,53,26,0.026,0.019,0.5,0.003
2016-10-17,종로구,1759,127008,96,1.4,4.1,6.4,18.1,0,78.3,49,35,0.012,0.034666667,0.522222222,0.004
2016-10-17,양천구,188,409099,95.9,1.4,4.1,6.4,18.1,0,78.3,57,33,0.016,0.035,0.7,0.004
2016-10-17,용산구,398,189722,95.8,1.4,4.1,6.4,18.1,0,78.3,44,34,0.011,0.033,0.6,0.004
2016-10-17,동대문구,806,295397,96.9,1.4,4.1,6.4,18.1,0,78.3,51,32,0.012,0.034,0.5,0.005
2016-10-17,광진구,784,306117,95.3,1.4,4.1,6.4,18.1,0,78.3,48,32,0.018,0.035,0.5,0.004
2016-10-18,양천구,204,409099,95.9,1.3,3.4,4.8,17.5,0,75.3,61,27,0.01,0.045,0.8,0.005
2016-10-18,광진구,765,306117,95.3,1.3,3.4,4.8,17.5,0,75.3,53,29,0.013,0.044,0.7,0.004
2016-10-18,마포구,2527,317994,95.6,1.3,3.4,4.8,17.5,0,75.3,55,28,0.012,0.048,0.7,0.003
2016-10-18,동대문구,770,295397,96.9,1.3,3.4,4.8,17.5,0,75.3,56,29,0.009,0.045,0.7,0.005
2016-10-18,서대문구,905,259609,96.5,1.3,3.4,4.8,17.5,0,75.3,49,24,0.012,0.02,0.5,0.002
