날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-10-31,28,13,0.016,0.039,0.6,0.006
2017-11-01,32,18,0.023,0.038,0.7,0.007
2017-11-02,37,24,0.023,0.039,0.7,0.007
2017-11-03,31,22,0.032,0.023,0.6,0.006
2017-11-04,49,37,0.026,0.022,0.7,0.005
2017-11-05,29,22,0.019,0.031,0.7,0.006
2017-11-06,29,17,0.003,0.045,0.8,0.006
2017-11-07,30,19,0.003,0.054,0.9,0.006
2017-11-08,48,19,0.034,0.024,0.7,0.006
2017-11-09,50,23,0.012,0.044,0.8,0.006
2017-11-10,41,17,0.019,0.035,0.8,0.006
2017-11-11,79,13,0.021,0.021,0.7,0.005
2017-11-12,28,16,0.016,0.029,0.8,0.005
2017-11-13,36,21,0.01,0.042,1,0.006
2017-11-14,50,16,0.021,0.024,0.9,0.006
2017-11-15,28,11,0.022,0.022,0.8,0.006
2017-11-16,26,11,0.016,0.028,0.9,0.006
2017-11-17,37,19,0.006,0.046,1.1,0.006
2017-11-18,44,19,0.025,0.016,0.9,0.006
2017-11-19,29,11,0.022,0.021,1,0.006
2017-11-20,37,20,0.012,0.038,1.2,0.007
2017-11-21,41,21,0.008,0.044,0.9,0.006
2017-11-22,56,23,0.013,0.039,0.5,0.007
2017-11-23,26,10,0.017,0.026,0.3,0.006
2017-11-24,19,11,0.014,0.025,0.4,0.005
2017-11-25,23,14,0.007,0.041,0.5,0.005
2017-11-26,35,18,0.014,0.028,0.6,0.005
2017-11-27,44,25,0.007,0.048,0.7,0.006
2017-11-28,67,40,0.005,0.063,1,0.008
2017-11-29,59,19,0.017,0.026,0.5,0.006
2017-11-30,27,9,0.024,0.019,0.4,0.006
2017-12-01,29,15,0.016,0.034,0.6,0.006
2017-12-02,36,22,0.009,0.04,0.5,0.006
2017-12-03,50,36,0.007,0.041,0.7,0.005
2017-12-04,45,26,0.02,0.023,0.5,0.005
2017-12-05,24,12,0.021,0.022,0.3,0.004
2017-12-06,31,21,0.007,0.04,0.5,0.003
2017-12-07,43,30,0.014,0.033,0.6,0.004
2017-12-08,33,23,0.018,0.025,0.5,0.004
2017-12-09,36,22,0.006,0.045,0.7,0.004
2017-12-10,34,22,0.016,0.028,0.5,0.004
2017-12-11,61,12,0.02,0.015,0.4,0.003
2017-12-12,34,17,0.019,0.019,0.6,0.004
2017-12-13,37,19,0.017,0.026,0.7,0.004
2017-12-14,50,31,0.008,0.042,1,0.004
2017-12-15,72,51,0.004,0.062,1.4,0.005
2017-12-16,45,25,0.021,0.021,0.8,0.005
2017-12-17,43,13,0.024,0.022,0.6,0.004
2017-12-18,57,33,0.006,0.045,1,0.005
2017-12-19,52,22,0.018,0.024,0.8,0.004
2017-12-20,41,25,0.008,0.039,0.9,0.003
2017-12-21,47,33,0.006,0.045,1.2,0.004
2017-12-22,48,37,0.006,0.037,1.1,0.005
2017-12-23,106,84,0.011,0.029,0.9,0.004
2017-12-24,69,53,0.024,0.024,0.9,0.003
2017-12-25,32,16,0.026,0.014,0.5,0.003
2017-12-26,31,15,0.021,0.015,0.5,0.003
2017-12-27,31,16,0.018,0.014,0.5,0.003
2017-12-28,44,27,0.008,0.02,0.7,0.003
2017-12-29,90,63,0.01,0.026,1,0.004
2017-12-30,121,89,0.006,0.029,1.1,0.004
2017-12-31,67,33,0.024,0.018,0.8,0.003
