날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2016-04-10,143,88,0.042,0.036,0.9,0.005
2016-04-11,39,18,0.038,0.027,0.4,0.004
2016-04-12,51,28,0.034,0.033,0.5,0.004
2016-04-13,59,38,0.023,0.044,0.6,0.004
2016-04-14,61,38,0.016,0.047,0.6,0.005
2016-04-15,51,28,0.032,0.038,0.6,0.004
2016-04-16,49,26,0.033,0.037,0.6,0.004
2016-04-17,40,16,0.046,0.014,0.5,0.004
2016-04-18,60,23,0.039,0.024,0.5,0.003
2016-04-19,43,22,0.033,0.031,0.5,0.003
2016-04-20,63,35,0.022,0.045,0.6,0.005
2016-04-21,25,15,0.034,0.029,0.5,0.004
2016-04-22,77,50,0.041,0.03,0.7,0.004
2016-04-23,178,49,0.029,0.032,0.5,0.003
2016-04-24,124,25,0.031,0.03,0.5,0.004
2016-04-25,70,24,0.025,0.046,0.6,0.004
2016-04-26,69,28,0.043,0.033,0.5,0.004
2016-04-27,45,13,0.054,0.016,0.4,0.004
2016-04-28,51,18,0.042,0.028,0.4,0.003
2016-04-29,56,26,0.047,0.028,0.5,0.005
2016-04-30,75,42,0.063,0.03,0.6,0.005
2016-05-01,42,21,0.053,0.025,0.6,0.004
2016-05-02,43,23,0.029,0.032,0.6,0.004
2016-05-03,19,8,0.035,0.014,0.3,0.003
2016-05-04,45,8,0.045,0.017,0.4,0.004
2016-05-05,51,20,0.032,0.034,0.6,0.004
2016-05-06,55,22,0.023,0.033,0.6,0.003
2016-05-07,107,21,0.032,0.026,0.5,0.004
2016-05-08,47,14,0.041,0.023,0.5,0.004
2016-05-09,54,19,0.038,0.032,0.5,0.003
2016-05-10,28,12,0.045,0.017,0.4,0.003
2016-05-11,27,10,0.039,0.025,0.4,0.004
2016-05-12,29,12,0.03,0.031,0.5,0.004
2016-05-13,40,22,0.042,0.024,0.5,0.004
2016-05-14,31,17,0.036,0.028,0.5,0.004
2016-05-15,35,24,0.033,0.025,0.6,0.004
2016-05-16,33,16,0.039,0.021,0.5,0.004
2016-05-17,70,42,0.037,0.044,0.7,0.006
2016-05-18,54,33,0.028,0.049,0.6,0.005
2016-05-19,34,17,0.032,0.037,0.5,0.004
2016-05-20,43,26,0.037,0.039,0.5,0.005
2016-05-21,36,25,0.042,0.029,0.4,0.003
2016-05-22,49,37,0.051,0.027,0.5,0.003
2016-05-23,63,46,0.043,0.04,0.6,0.004
2016-05-24,35,24,0.045,0.022,0.5,0.004
2016-05-25,90,63,0.052,0.027,0.6,0.006
2016-05-26,121,88,0.035,0.042,0.8,0.005
2016-05-27,100,68,0.035,0.04,0.7,0.005
2016-05-28,78,45,0.035,0.042,0.7,0.005
2016-05-29,76,44,0.04,0.037,0.7,0.005
2016-05-30,97,66,0.046,0.037,0.7,0.004
2016-05-31,86,57,0.046,0.031,0.7,0.005
2016-06-01,38,20,0.039,0.02,0.5,0.003
2016-06-02,30,13,0.04,0.025,0.3,0.005
2016-06-03,43,24,0.04,0.037,0.5,0.005
2016-06-04,50,28,0.028,0.045,0.6,0.004
2016-06-05,46,27,0.043,0.03,0.5,0.003
2016-06-06,19,10,0.045,0.017,0.4,0.004
2016-06-07,42,24,0.032,0.034,0.5,0.004
2016-06-08,41,24,0.026,0.035,0.4,0.003
2016-06-09,46,26,0.028,0.042,0.5,0.003
2016-06-10,60,37,0.035,0.048,0.6,0.005
2016-06-11,56,33,0.024,0.029,0.5,0.004
2016-06-12,34,20,0.023,0.02,0.5,0.004
