날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-07-07,25,13,0.016,0.026,0.5,0.002
2017-07-08,30,16,0.023,0.02,0.4,0.003
2017-07-09,29,18,0.027,0.023,0.5,0.002
2017-07-10,15,8,0.017,0.022,0.4,0.002
2017-07-11,45,26,0.034,0.028,0.5,0.002
2017-07-12,48,28,0.045,0.024,0.5,0.002
2017-07-13,57,33,0.044,0.032,0.6,0.004
2017-07-14,52,30,0.047,0.027,0.6,0.005
2017-07-15,24,13,0.027,0.021,0.5,0.002
2017-07-16,21,12,0.021,0.019,0.5,0.003
2017-07-17,25,13,0.024,0.021,0.4,0.003
2017-07-18,27,15,0.029,0.028,0.5,0.003
2017-07-19,44,26,0.048,0.032,0.5,0.003
2017-07-20,59,34,0.046,0.029,0.6,0.005
2017-07-21,67,40,0.063,0.024,0.6,0.005
2017-07-22,60,36,0.047,0.021,0.6,0.005
2017-07-23,51,30,0.038,0.016,0.6,0.002
2017-07-24,39,21,0.024,0.034,0.6,0.002
2017-07-25,30,15,0.036,0.026,0.5,0.002
2017-07-26,21,10,0.055,0.02,0.4,0.002
2017-07-27,35,17,0.036,0.038,0.5,0.003
2017-07-28,30,17,0.024,0.036,0.6,0.002
2017-07-29,17,7,0.046,0.019,0.4,0.002
2017-07-30,25,14,0.063,0.016,0.4,0.002
2017-07-31,23,12,0.016,0.034,0.5,0.002
2017-08-01,26,14,0.03,0.034,0.6,0.003
2017-08-02,42,22,0.048,0.038,0.6,0.002
2017-08-03,27,14,0.05,0.025,0.5,0.002
2017-08-04,31,18,0.05,0.029,0.5,0.002
2017-08-05,37,20,0.048,0.031,0.5,0.002
2017-08-06,29,17,0.04,0.024,0.5,0.002
2017-08-07,37,21,0.053,0.026,0.5,0.002
2017-08-08,49,27,0.063,0.026,0.6,0.004
2017-08-09,38,22,0.045,0.028,0.6,0.003
2017-08-10,11,6,0.028,0.023,0.6,0.002
2017-08-11,13,7,0.033,0.023,0.5,0.003
2017-08-12,13,6,0.034,0.019,0.4,0.003
2017-08-13,12,5,0.028,0.014,0.5,0.003
2017-08-14,10,4,0.017,0.014,0.5,0.003
2017-08-15,8,4,0.014,0.014,0.4,0.003
2017-08-16,9,4,0.018,0.016,0.4,0.003
2017-08-17,14,6,0.014,0.028,0.6,0.003
2017-08-18,29,15,0.025,0.034,0.7,0.005
2017-08-19,30,16,0.03,0.03,0.7,0.003
2017-08-20,11,7,0.026,0.017,0.6,0.003
2017-08-21,17,9,0.024,0.019,0.6,0.004
2017-08-22,19,10,0.024,0.026,0.5,0.005
2017-08-23,23,9,0.006,0.022,0.6,0.004
2017-08-24,25,10,0.014,0.016,0.6,0.004
2017-08-25,30,14,0.022,,0.6,0.005
2017-08-26,33,13,0.031,,0.5,0.006
2017-08-27,30,14,0.015,,0.5,0.005
2017-08-28,36,17,0.017,,0.6,0.006
2017-08-29,24,9,0.021,,0.4,0.005
2017-08-30,33,13,0.017,,0.6,0.006
2017-08-31,46,20,0.029,0.054,0.7,0.005
2017-09-01,31,13,0.027,0.033,0.5,0.005
2017-09-02,36,16,0.033,0.034,0.6,0.006
2017-09-03,40,21,0.052,0.028,0.6,0.006
2017-09-04,30,17,0.035,0.036,0.6,0.006
2017-09-05,30,13,0.009,0.045,0.6,0.005
2017-09-06,34,16,0.012,0.047,0.6,0.005
2017-09-07,45,25,0.033,0.036,0.7,0.006
2017-09-08,58,31,0.039,0.036,0.7,0.009
2017-09-09,74,41,0.038,0.039,0.8,0.008
2017-09-10,61,35,0.032,0.036,0.7,0.005
2017-09-11,27,16,0.024,0.034,0.6,0.004
2017-09-12,35,14,0.024,0.035,0.5,0.006
2017-09-13,31,11,0.025,0.034,0.4,0.006
2017-09-14,36,13,0.022,0.038,0.5,0.005
2017-09-15,20,8,0.036,0.014,0.4,0.005
2017-09-16,12,5,0.032,0.012,0.4,0.004
2017-09-17,13,6,0.027,0.016,0.4,0.005
2017-09-18,26,10,0.03,0.025,0.5,0.005
2017-09-19,77,38,0.066,0.018,0.7,0.006
2017-09-20,32,10,0.031,0.025,0.4,0.005
2017-09-21,35,16,0.028,0.043,0.6,0.006
2017-09-22,38,18,0.04,0.042,0.6,0.006
2017-09-23,62,21,0.049,0.027,0.7,0.007
2017-09-24,74,33,0.049,0.025,0.7,0.006
2017-09-25,54,24,0.034,0.04,0.7,0.005
2017-09-26,58,24,0.044,0.036,0.6,0.005
2017-09-27,51,24,0.026,0.035,0.6,0.006
2017-09-28,33,10,0.032,0.021,0.4,0.006
2017-09-29,26,8,0.029,0.025,0.5,0.006
2017-09-30,42,16,0.041,0.027,0.7,0.007
2017-10-01,37,18,0.025,0.03,0.7,0.005
2017-10-02,27,10,0.031,0.022,0.6,0.005
2017-10-03,44,9,0.033,0.014,0.4,0.005
2017-10-04,27,8,0.029,0.015,0.4,0.005
2017-10-05,16,6,0.032,0.013,0.5,0.004
2017-10-06,13,6,0.032,0.013,0.5,0.004
2017-10-07,14,7,0.027,0.021,0.6,0.004
2017-10-08,25,13,0.03,0.025,0.7,0.005
2017-10-09,27,15,0.037,0.023,0.6,0.005
2017-10-10,32,17,0.022,0.027,0.6,0.005
2017-10-11,14,6,0.023,0.019,0.5,0.005
2017-10-12,28,12,0.014,0.023,0.5,0.005
2017-10-13,34,14,0.017,0.027,0.7,0.005
2017-10-14,27,11,0.021,0.029,0.7,0.005
2017-10-15,25,11,0.029,0.023,0.6,0.005
2017-10-16,39,15,0.02,0.03,0.7,0.005
2017-10-17,52,20,0.02,0.035,0.8,0.005
2017-10-18,27,12,0.024,0.024,0.6,0.005
2017-10-19,22,10,0.024,0.026,0.6,0.004
2017-10-20,39,16,0.018,0.033,0.7,0.005
2017-10-21,53,21,0.017,0.036,0.8,0.005
2017-10-22,30,12,0.029,0.02,0.5,0.004
2017-10-23,32,11,0.024,0.026,0.6,0.005
2017-10-24,40,16,0.017,0.032,0.7,0.005
2017-10-25,49,20,0.017,0.038,0.8,0.005
2017-10-26,58,25,0.008,0.044,0.9,0.005
2017-10-27,71,30,0.02,0.04,1,0.005
2017-10-28,57,25,0.016,0.041,0.9,0.005
2017-10-29,82,20,0.023,0.021,0.6,0.005
2017-10-30,44,13,0.02,0.022,0.5,0.006
2017-10-31,43,14,0.014,0.031,0.9,0.006
2017-11-01,43,17,0.026,0.027,0.8,0.007
2017-11-02,51,22,0.029,0.029,0.8,0.007
2017-11-03,44,23,0.028,0.021,0.6,0.005
2017-11-04,64,38,0.021,0.022,0.7,0.006
2017-11-05,47,24,0.013,0.03,0.8,0.005
2017-11-06,38,18,0.012,0.036,0.8,0.005
2017-11-07,48,23,0.006,0.043,0.8,0.005
2017-11-08,76,25,0.027,0.025,0.6,0.005
2017-11-09,55,22,0.008,0.039,0.8,0.005
2017-11-10,54,18,0.015,0.032,0.8,0.005
2017-11-11,79,13,0.016,0.02,0.5,0.005
2017-11-12,35,17,0.011,0.027,0.6,0.005
2017-11-13,47,22,0.007,0.035,0.9,0.005
2017-11-14,53,15,0.016,0.023,0.7,0.006
2017-11-15,31,11,0.016,0.021,0.6,0.006
2017-11-16,28,12,0.013,0.025,0.6,0.006
2017-11-17,45,21,0.005,0.037,0.9,0.006
2017-11-18,46,18,0.02,0.016,0.6,0.005
2017-11-19,28,11,0.019,0.018,0.6,0.006
2017-11-20,44,19,0.01,0.03,0.8,0.007
2017-11-21,54,24,0.006,0.04,1,0.007
2017-11-22,70,22,0.011,0.034,0.9,0.006
2017-11-23,28,10,0.013,0.024,0.6,0.006
2017-11-24,23,11,0.01,0.025,0.6,0.005
2017-11-25,25,13,0.007,0.035,0.8,0.005
2017-11-26,40,19,0.01,0.029,0.9,0.005
2017-11-27,57,25,0.005,0.041,1,0.007
2017-11-28,79,37,0.005,0.049,1.2,0.008
2017-11-29,64,17,0.012,0.027,0.7,0.006
2017-11-30,29,8,0.018,0.021,0.5,0.006
2017-12-01,26,11,0.012,0.029,0.6,0.006
2017-12-02,41,18,0.007,0.036,0.9,0.007
2017-12-03,50,24,0.005,0.035,1,0.006
2017-12-04,46,19,0.016,0.022,0.7,0.006
2017-12-05,25,9,0.016,0.022,0.5,0.006
2017-12-06,34,19,0.006,0.032,0.7,0.006
2017-12-07,48,34,0.009,0.03,0.9,0.006
2017-12-08,35,23,0.014,0.024,0.6,0.006
2017-12-09,45,25,0.005,0.039,0.8,0.007
2017-12-10,42,25,0.012,0.026,0.7,0.005
2017-12-11,55,12,0.014,0.016,0.4,0.005
2017-12-12,38,19,0.011,0.022,0.5,0.006
2017-12-13,41,20,0.01,0.026,0.5,0.006
2017-12-14,59,33,0.005,0.038,0.7,0.007
2017-12-15,85,54,0.004,0.051,1,0.007
2017-12-16,46,27,0.014,0.021,0.5,0.007
2017-12-17,45,15,0.015,0.021,0.4,0.006
2017-12-18,57,33,0.006,0.037,0.6,0.006
2017-12-19,51,20,0.012,0.023,0.4,0.006
2017-12-20,46,27,0.005,0.037,0.6,0.006
2017-12-21,51,37,0.006,0.037,0.5,0.006
2017-12-22,59,45,0.005,0.046,0.7,0.008
2017-12-23,125,90,0.009,0.04,0.6,0.009
2017-12-24,77,55,0.012,0.033,0.5,0.006
2017-12-25,34,19,0.018,0.021,0.3,0.007
2017-12-26,34,17,0.013,0.026,0.4,0.007
2017-12-27,30,15,0.013,0.023,0.4,0.007
2017-12-28,50,27,0.006,0.036,0.5,0.007
2017-12-29,107,75,0.006,0.046,0.7,0.01
2017-12-30,137,106,0.007,0.046,1,0.007
2017-12-31,70,42,0.018,0.021,0.7,0.007
