날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-09-21,24,17,0.028,0.036,0.5,0.004
2017-09-22,26,20,0.041,0.034,0.5,0.004
2017-09-23,45,25,0.043,0.022,0.5,0.005
2017-09-24,58,37,0.044,0.021,0.6,0.004
2017-09-25,40,26,0.031,0.037,0.6,0.003
2017-09-26,39,27,0.04,0.032,0.5,0.003
2017-09-27,38,26,0.026,0.031,0.5,0.004
2017-09-28,15,9,0.029,0.016,0.4,0.003
2017-09-29,16,11,0.027,0.024,0.4,0.004
2017-09-30,29,19,0.034,0.029,0.5,0.005
2017-10-01,29,23,0.02,0.029,0.6,0.004
2017-10-02,18,13,0.033,0.014,0.4,0.003
2017-10-03,29,14,0.029,0.011,0.4,0.004
2017-10-04,16,10,0.027,0.012,0.3,0.003
2017-10-05,10,9,0.029,0.011,0.3,0.003
2017-10-06,8,8,0.03,0.009,0.3,0.003
2017-10-07,7,8,0.027,0.017,0.4,0.003
2017-10-08,17,15,0.028,0.023,0.5,0.004
2017-10-09,22,19,0.034,0.022,0.4,0.006
2017-10-10,24,21,0.017,0.027,0.5,0.004
2017-10-11,9,10,0.022,0.014,0.4,0.003
2017-10-12,18,14,0.012,0.024,0.4,0.003
2017-10-13,22,16,0.013,0.029,0.5,0.003
2017-10-14,19,14,0.021,0.027,0.5,0.003
2017-10-15,16,13,0.026,0.023,0.5,0.003
2017-10-16,27,18,0.018,0.031,0.5,0.004
2017-10-17,33,24,0.017,0.041,0.6,0.004
2017-10-18,19,15,0.024,0.024,0.4,0.003
2017-10-19,16,12,0.023,0.026,0.4,0.003
2017-10-20,27,19,0.018,0.037,0.6,0.003
2017-10-21,37,26,0.015,0.042,0.7,0.004
2017-10-22,23,16,0.028,0.018,0.5,0.003
2017-10-23,19,12,0.029,0.022,0.4,0.003
2017-10-24,27,17,0.016,0.038,0.5,0.003
2017-10-25,36,23,0.018,0.041,0.6,0.004
2017-10-26,45,31,0.013,0.048,0.7,0.004
2017-10-27,57,39,0.017,0.047,0.8,0.004
2017-10-28,43,30,0.022,0.042,0.7,0.004
2017-10-29,54,24,0.025,0.021,0.5,0.003
2017-10-30,26,13,0.022,0.022,0.4,0.004
2017-10-31,25,15,0.013,0.038,0.6,0.004
2017-11-01,30,19,0.026,0.03,0.5,0.005
2017-11-02,39,26,0.028,0.031,0.5,0.005
2017-11-03,34,26,0.031,0.019,0.5,0.004
2017-11-04,45,38,0.024,0.02,0.5,0.003
2017-11-05,33,27,0.015,0.034,0.6,0.004
2017-11-06,29,22,0.01,0.045,0.7,0.005
2017-11-07,38,28,0.005,0.054,0.7,0.004
2017-11-08,53,30,0.03,0.023,0.5,0.004
2017-11-09,37,22,0.01,0.043,0.7,0.004
2017-11-10,36,21,0.012,0.038,0.7,0.004
2017-11-11,49,12,0.016,0.02,0.4,0.004
2017-11-12,21,17,0.011,0.032,0.6,0.004
2017-11-13,35,24,0.007,0.042,0.7,0.005
2017-11-14,35,18,0.017,0.022,0.5,0.005
2017-11-15,16,11,0.018,0.02,0.4,0.004
2017-11-16,15,11,0.015,0.025,0.5,0.004
2017-11-17,32,23,0.003,0.044,0.7,0.005
2017-11-18,28,19,0.022,0.012,0.4,0.004
2017-11-19,14,12,0.02,0.016,0.4,0.004
2017-11-20,27,20,0.01,0.034,0.6,0.005
2017-11-21,39,29,0.005,0.048,0.9,0.005
2017-11-22,52,31,0.01,0.039,0.7,0.005
2017-11-23,14,10,0.013,0.024,0.5,0.005
2017-11-24,12,11,0.011,0.026,0.5,0.004
2017-11-25,18,15,0.005,0.043,0.7,0.004
2017-11-26,34,26,0.01,0.034,0.7,0.004
2017-11-27,37,26,0.003,0.051,0.9,0.005
2017-11-28,64,45,0.002,0.066,1.1,0.006
2017-11-29,46,23,0.012,0.029,0.6,0.004
2017-11-30,16,9,0.023,0.019,0.4,0.004
2017-12-01,18,13,0.013,0.036,0.6,0.005
2017-12-02,30,23,0.006,0.046,0.7,0.005
2017-12-03,44,36,0.004,0.045,0.8,0.004
2017-12-04,35,26,0.018,0.023,0.6,0.004
2017-12-05,14,10,0.018,0.023,0.4,0.005
2017-12-06,25,20,0.006,0.04,0.6,0.004
2017-12-07,41,33,0.009,0.04,0.8,0.005
2017-12-08,23,19,0.014,0.027,0.5,0.005
2017-12-09,30,22,0.004,0.05,0.8,0.005
2017-12-10,32,25,0.011,0.033,0.7,0.004
2017-12-11,31,11,0.016,0.015,0.4,0.004
2017-12-12,23,16,0.013,0.021,0.5,0.005
2017-12-13,26,18,0.013,0.025,0.5,0.004
2017-12-14,43,32,0.004,0.048,0.9,0.005
2017-12-15,67,49,0.001,0.067,1.3,0.005
2017-12-16,31,24,0.017,0.019,0.6,0.005
2017-12-17,25,13,0.021,0.019,0.4,0.004
2017-12-18,48,31,0.003,0.051,1,0.005
2017-12-19,36,19,0.013,0.025,0.5,0.005
2017-12-20,44,28,0.003,0.045,0.8,0.004
2017-12-21,54,43,0.003,0.051,0.9,0.005
2017-12-22,59,44,0.005,0.055,1,0.006
2017-12-23,119,87,0.009,0.05,1,0.006
2017-12-24,78,62,0.015,0.037,0.9,0.004
2017-12-25,28,17,0.021,0.021,0.5,0.005
2017-12-26,28,15,0.014,0.027,0.5,0.005
2017-12-27,27,14,0.013,0.025,0.5,0.005
2017-12-28,45,27,0.005,0.043,0.7,0.005
2017-12-29,102,69,0.005,0.056,1,0.007
2017-12-30,130,99,0.004,0.055,1.2,0.005
2017-12-31,63,40,0.018,0.023,0.7,0.005
