날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-06-22,52,22,0.036,0.023,0.5,0.004
2017-06-23,56,22,0.033,0.036,0.6,0.004
2017-06-24,47,21,0.016,0.043,0.6,0.005
2017-06-25,32,19,0.035,0.019,0.6,0.004
2017-06-26,25,14,0.034,0.018,0.6,0.004
2017-06-27,30,18,0.037,0.021,0.6,0.004
2017-06-28,47,29,0.039,0.025,0.6,0.004
2017-06-29,49,32,0.036,0.026,0.6,0.005
2017-06-30,49,34,0.035,0.025,0.6,0.004
2017-07-01,39,26,0.029,0.023,0.6,0.004
2017-07-02,20,14,0.016,0.014,0.4,0.004
2017-07-03,18,12,0.023,0.015,0.5,0.004
2017-07-04,30,21,0.027,0.023,0.5,0.004
2017-07-05,35,25,0.039,0.024,0.6,0.004
2017-07-06,43,29,0.039,0.031,0.6,0.004
2017-07-07,19,11,0.014,0.023,0.5,0.004
2017-07-08,22,15,0.018,0.016,0.5,0.004
2017-07-09,23,15,0.019,0.019,0.6,0.004
2017-07-10,12,7,0.013,0.021,0.5,0.004
2017-07-11,35,24,0.029,0.023,0.5,0.004
2017-07-12,42,27,0.032,0.025,0.6,0.004
2017-07-13,46,32,0.031,0.032,0.7,0.004
2017-07-14,44,29,0.027,0.031,0.6,0.004
2017-07-15,19,12,0.016,0.022,0.5,0.004
2017-07-16,16,10,0.018,0.016,0.5,0.004
2017-07-17,20,13,0.014,0.022,0.5,0.004
2017-07-18,24,16,0.022,0.027,0.5,0.004
2017-07-19,34,24,0.036,0.026,0.5,0.004
2017-07-20,49,34,0.037,0.028,0.6,0.004
2017-07-21,52,40,0.049,0.024,0.6,0.004
2017-07-22,50,37,0.032,0.023,0.6,0.004
2017-07-23,44,27,0.028,0.018,0.6,0.004
2017-07-24,32,19,0.014,0.028,0.7,0.004
2017-07-25,23,13,0.024,0.016,0.5,0.004
2017-07-26,17,9,0.035,0.016,0.5,0.004
2017-07-27,28,16,0.021,0.029,0.5,0.004
2017-07-28,26,15,0.013,0.025,0.6,0.004
2017-07-29,16,7,0.025,0.014,0.5,0.004
2017-07-30,24,13,0.035,0.015,0.5,0.004
2017-07-31,23,13,0.01,0.027,0.6,0.004
2017-08-01,23,11,0.018,0.027,0.5,0.004
2017-08-02,35,20,0.03,0.032,0.6,0.004
2017-08-03,25,13,0.031,0.022,0.5,0.004
2017-08-04,29,17,0.042,0.019,0.5,0.004
2017-08-05,31,20,0.038,0.019,0.5,0.004
2017-08-06,28,18,0.027,0.019,0.5,0.004
2017-08-07,34,20,0.044,0.019,0.5,0.004
2017-08-08,46,25,0.047,0.024,0.6,0.004
2017-08-09,36,21,0.036,0.018,0.6,0.004
2017-08-10,8,4,0.023,0.015,0.5,0.004
2017-08-11,11,6,0.019,0.017,0.4,0.004
2017-08-12,11,5,0.02,0.011,0.4,0.004
2017-08-13,10,5,0.02,0.008,0.4,0.003
2017-08-14,11,4,0.012,0.009,0.4,0.004
2017-08-15,6,4,0.01,0.01,0.4,0.003
2017-08-16,9,4,0.011,0.011,0.5,0.004
2017-08-17,14,6,0.011,0.018,0.5,0.004
2017-08-18,26,17,0.017,0.027,0.6,0.004
2017-08-19,25,13,0.022,0.017,0.5,0.004
2017-08-20,11,6,0.02,0.012,0.5,0.004
2017-08-21,16,8,0.014,0.017,0.5,0.004
2017-08-22,18,10,0.017,0.022,0.5,0.004
2017-08-23,22,10,0.009,0.017,0.6,0.004
2017-08-24,20,7,0.013,0.017,0.5,0.004
2017-08-25,26,12,0.017,0.026,0.6,0.004
2017-08-26,29,11,0.023,0.021,0.5,0.004
2017-08-27,25,12,0.015,0.021,0.6,0.004
2017-08-28,31,16,0.012,0.028,0.6,0.004
2017-08-29,19,8,0.021,0.014,0.5,0.003
2017-08-30,24,9,0.013,0.025,0.5,0.004
2017-08-31,36,18,0.028,0.022,0.6,0.004
2017-09-01,26,12,0.024,0.018,0.5,0.004
2017-09-02,31,14,0.023,0.023,0.6,0.004
2017-09-03,36,19,0.032,0.021,0.6,0.004
2017-09-04,28,14,0.019,0.027,0.6,0.004
2017-09-05,28,13,0.007,0.029,0.6,0.004
2017-09-06,28,15,0.006,0.031,0.7,0.004
2017-09-07,38,22,0.021,0.027,0.7,0.004
2017-09-08,50,27,0.023,0.03,0.8,0.004
2017-09-09,61,35,0.028,0.03,0.8,0.004
2017-09-10,56,31,0.019,0.024,0.8,0.004
2017-09-11,22,15,0.029,0.016,0.6,0.004
2017-09-12,28,12,0.02,0.021,0.6,0.004
2017-09-13,28,10,0.014,0.029,0.6,0.004
2017-09-14,30,11,0.021,0.024,0.6,0.004
2017-09-15,19,8,0.028,0.013,0.5,0.004
2017-09-16,13,5,0.026,0.011,0.4,0.004
2017-09-17,11,5,0.026,0.008,0.4,0.003
2017-09-18,24,11,0.022,0.021,0.5,0.004
2017-09-19,66,36,0.043,0.022,0.8,0.004
2017-09-20,28,10,0.023,0.02,0.5,0.003
2017-09-21,31,15,0.022,0.031,0.6,0.004
2017-09-22,37,17,0.03,0.03,0.6,0.004
2017-09-23,61,23,0.026,0.029,0.7,0.004
2017-09-24,71,34,0.035,0.02,0.7,0.004
2017-09-25,50,23,0.025,0.028,0.7,0.004
2017-09-26,52,25,0.028,0.03,0.6,0.004
2017-09-27,42,21,0.02,0.026,0.6,0.004
2017-09-28,30,9,0.026,0.016,0.5,0.004
2017-09-29,28,9,0.018,0.025,0.5,0.004
2017-09-30,43,18,0.017,0.033,0.6,0.004
2017-10-01,34,19,0.013,0.022,0.6,0.004
2017-10-02,21,10,0.025,0.013,0.4,0.004
2017-10-03,42,12,0.021,0.013,0.4,0.004
2017-10-04,25,8,0.024,0.01,0.4,0.003
2017-10-05,16,8,0.02,0.013,0.4,0.003
2017-10-06,13,5,0.023,0.009,0.4,0.003
2017-10-07,12,6,0.016,0.017,0.4,0.003
2017-10-08,22,13,0.017,0.021,0.5,0.004
2017-10-09,35,17,0.018,0.026,0.5,0.005
2017-10-10,31,17,0.008,0.026,0.5,0.004
2017-10-11,11,6,0.016,0.014,0.4,0.003
2017-10-12,24,10,0.01,0.021,0.5,0.004
2017-10-13,28,12,0.015,0.023,0.5,0.003
2017-10-14,23,9,0.021,0.02,0.5,0.004
2017-10-15,24,11,0.021,0.019,0.5,0.004
2017-10-16,31,15,0.016,0.024,0.5,0.004
2017-10-17,40,19,0.014,0.032,0.6,0.004
2017-10-18,26,12,0.018,0.023,0.4,0.004
2017-10-19,21,10,0.014,0.026,0.5,0.003
2017-10-20,34,15,0.009,0.035,0.6,0.004
2017-10-21,42,18,0.013,0.03,0.6,0.004
2017-10-22,29,12,0.024,0.015,0.5,0.004
2017-10-23,28,9,0.02,0.024,0.5,0.003
2017-10-24,34,14,0.011,0.032,0.5,0.004
2017-10-25,44,19,0.012,0.035,0.6,0.004
2017-10-26,75,27,0.003,0.039,0.7,0.004
2017-10-27,79,32,0.004,0.09,0.8,0.005
2017-10-28,44,24,0.013,0.054,0.6,0.004
2017-10-29,77,20,0.02,0.025,0.6,0.003
2017-10-30,35,11,0.016,0.03,0.5,0.004
2017-10-31,31,13,0.008,0.049,0.6,0.004
2017-11-01,33,17,0.014,0.044,0.5,0.004
2017-11-02,41,24,0.019,0.041,0.5,0.004
2017-11-03,33,23,0.023,0.027,0.5,0.003
2017-11-04,45,34,0.018,0.028,0.5,0.003
2017-11-05,38,26,0.01,0.042,0.6,0.004
2017-11-06,29,19,0.007,0.051,0.6,0.004
2017-11-07,41,23,0.004,0.06,0.6,0.004
2017-11-08,67,24,0.024,0.03,0.5,0.004
2017-11-09,52,22,0.009,0.052,0.6,0.004
2017-11-10,47,19,0.011,0.041,0.6,0.004
2017-11-11,80,12,0.013,0.027,0.4,0.003
2017-11-12,33,17,0.007,0.042,0.6,0.004
2017-11-13,40,21,0.004,0.049,0.6,0.005
2017-11-14,45,14,0.014,0.026,0.5,0.004
2017-11-15,26,12,0.017,0.019,0.4,0.005
2017-11-16,28,15,0.01,0.027,0.5,0.005
2017-11-17,48,27,0.003,0.04,0.7,0.006
2017-11-18,46,25,0.019,0.014,0.4,0.004
2017-11-19,29,13,0.017,0.018,0.4,0.005
2017-11-20,41,23,0.008,0.033,0.6,0.005
2017-11-21,54,35,0.003,0.044,0.7,0.006
2017-11-22,73,33,0.01,0.034,0.6,0.006
2017-11-23,28,12,0.01,0.025,0.4,0.005
2017-11-24,23,15,0.009,0.024,0.5,0.004
2017-11-25,27,17,0.004,0.038,0.6,0.005
2017-11-26,35,23,0.01,0.027,0.6,0.004
2017-11-27,55,34,0.004,0.042,0.7,0.005
2017-11-28,71,48,0.003,0.052,0.9,0.007
2017-11-29,67,28,0.007,0.03,0.6,0.005
2017-11-30,29,11,0.017,0.02,0.5,0.005
2017-12-01,26,13,0.01,0.031,0.5,0.005
2017-12-02,41,25,0.005,0.038,0.7,0.005
2017-12-03,51,35,0.003,0.033,0.7,0.005
2017-12-04,44,29,0.014,0.019,0.5,0.004
2017-12-05,25,13,0.015,0.02,0.4,0.005
2017-12-06,32,25,0.006,0.032,0.6,0.005
2017-12-07,44,33,0.01,0.028,0.6,0.005
2017-12-08,34,23,0.012,0.024,0.5,0.005
2017-12-09,42,27,0.004,0.043,0.7,0.005
2017-12-10,36,27,0.009,0.029,0.6,0.005
2017-12-11,55,12,0.015,0.013,0.4,0.004
2017-12-12,36,19,0.013,0.018,0.4,0.005
2017-12-13,39,21,0.009,0.028,0.5,0.005
2017-12-14,59,41,0.003,0.044,0.7,0.005
2017-12-15,86,63,0.003,0.059,0.9,0.007
2017-12-16,43,29,0.017,0.017,0.5,0.006
2017-12-17,42,14,0.018,0.019,0.4,0.005
2017-12-18,57,36,0.004,0.042,0.6,0.006
2017-12-19,50,20,0.012,0.023,0.5,0.005
2017-12-20,44,27,0.003,0.039,0.6,0.005
2017-12-21,51,41,0.003,0.047,0.7,0.006
2017-12-22,59,45,0.003,0.049,0.8,0.007
2017-12-23,106,78,0.005,0.048,0.8,0.007
2017-12-24,101,66,0.011,0.03,0.7,0.006
2017-12-25,29,17,0.017,0.018,0.4,0.005
2017-12-26,30,14,0.013,0.024,0.4,0.005
2017-12-27,30,14,0.01,0.025,0.5,0.005
2017-12-28,48,28,0.004,0.041,0.6,0.006
2017-12-29,98,66,0.005,0.05,0.7,0.007
2017-12-30,130,84,0.003,0.046,0.7,0.006
2017-12-31,62,37,0.019,0.016,0.4,0.005
